Station,Satellite,Max Distance,MSE,MAE,MAE Percentage,Count,Overall_MSE,Overall_MAE,Overall_MAE_Percentage,Min_MSE,Min_MSE_Distance,Min_MAE,Min_MAE_Distance,Min_MAE_Percentage,Min_MAE_Percentage_Distance
2,AMSR,150,0.004249472843155594,0.05519769962574217,30.56935475526191,1195,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,155,0.004257393507900366,0.05524949373140628,30.581394337253876,1196,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
2,AMSR,160,0.004259223693094819,0.055243488596746035,30.5680539909953,1200,0.005298693140394059,0.059722719212505784,32.25750349324939,0.00400700188435725,30,0.05398039464274123,30,30.39600917229601,40
3,AMSR,15,0.0021004821640065916,0.03775698487008872,24.927037351963392,1052,0.0029603901040490955,0.04348046250733137,26.99139535566688,0.0020885879051928944,30,0.03761352139248305,30,24.722987532793418,60
3,AMSR,20,0.002095154512172037,0.0376863780965732,24.82529834155584,1070,0.0029603901040490955,0.04348046250733137,26.99139535566688,0.0020885879051928944,30,0.03761352139248305,30,24.722987532793418,60
3,AMSR,25,0.0020906607684306063,0.03763160858641974,24.76667580229616,1080,0.0029603901040490955,0.04348046250733137,26.99139535566688,0.0020885879051928944,30,0.03761352139248305,30,24.722987532793418,60
3,AMSR,30,0.0020885879051928944,0.03761352139248305,24.762101301761145,1082,0.0029603901040490955,0.04348046250733137,26.99139535566688,0.0020885879051928944,30,0.03761352139248305,30,24.722987532793418,60
3,AMSR,35,0.0021200052605475153,0.03783810853599515,24.78918083902178,1102,0.0029603901040490955,0.04348046250733137,26.99139535566688,0.0020885879051928944,30,0.03761352139248305,30,24.722987532793418,60
3,AMSR,40,0.0021269608574845254,0.03785509319073083,24.735975554684707,1122,0.0029603901040490955,0.04348046250733137,26.99139535566688,0.0020885879051928944,30,0.03761352139248305,30,24.722987532793418,60
3,AMSR,45,0.0021373323074030943,0.037947594331266606,24.7352486422665,1129,0.0029603901040490955,0.04348046250733137,26.99139535566688,0.0020885879051928944,30,0.03761352139248305,30,24.722987532793418,60
3,AMSR,50,0.002134456726299513,0.03793142434923439,24.728044854184013,1132,0.0029603901040490955,0.04348046250733137,26.99139535566688,0.0020885879051928944,30,0.03761352139248305,30,24.722987532793418,60
3,AMSR,55,0.00213687366194533,0.03796587971001757,24.739193116482276,1138,0.0029603901040490955,0.04348046250733137,26.99139535566688,0.0020885879051928944,30,0.03761352139248305,30,24.722987532793418,60
3,AMSR,60,0.002136898039871128,0.03795766244736841,24.722987532793418,1140,0.0029603901040490955,0.04348046250733137,26.99139535566688,0.0020885879051928944,30,0.03761352139248305,30,24.722987532793418,60
