rnn,y_true,shift_bl,ARIMA
0.4050791,0.5148514851485149,0.4059405940594059,0.26478525628959404
0.401779,0.5099009900990099,0.400990099009901,0.26477177719224465
0.39810222,0.5099009900990099,0.400990099009901,0.26475829809489526
0.3944853,0.5099009900990099,0.400990099009901,0.26474481899754587
0.39138687,0.5099009900990099,0.400990099009901,0.2647313399001965
0.38869786,0.5099009900990099,0.400990099009901,0.2647178608028471
0.38639253,0.5099009900990099,0.400990099009901,0.2647043817054977
0.38419777,0.5099009900990099,0.400990099009901,0.2646909026081483
0.38211834,0.5099009900990099,0.400990099009901,0.2646774235107989
0.3777467,0.5099009900990099,0.400990099009901,0.26466394441344954
0.37723687,0.5099009900990099,0.400990099009901,0.26465046531610015
0.3754935,0.5148514851485149,0.400990099009901,0.26463698621875076
0.37413818,0.5148514851485149,0.400990099009901,0.26462350712140137
0.37499845,0.5148514851485149,0.400990099009901,0.264610028024052
0.37729147,0.5148514851485149,0.400990099009901,0.2645965489267026
0.3804723,0.5148514851485149,0.400990099009901,0.2645830698293532
0.3816771,0.5099009900990099,0.400990099009901,0.2645695907320038
0.38273296,0.5099009900990099,0.400990099009901,0.2645561116346544
0.38546035,0.5099009900990099,0.400990099009901,0.26454263253730503
