Date,Ppt,SWC_5,SWC_10,SWC_20,SWC_50,T_5,T_10,T_20,T_50,Tair,RH,Windspeed,Winddirection,Srad,Latitude,Longitude,Sat_SM_SMAP,Sat_SM_AMSR,distance_AMSR,distance_SMAP,distance_AMSR,distance_AMSR,distance_SMAP
2019-07-08,0.0,0.109,0.117,0.117,0.113,35.66,32.89,31.4,30.46,30.23,58.03,2.149,194.7,779.7,,,,,383.6349646512971,12.266493604285852,197.95072912779148,383.6349646512971,12.266493604285852
2019-07-09,0.0,0.104,0.112,0.113,0.113,30.05,30.08,30.35,30.46,26.85,77.88,1.573,177.0,253.6,,,,,11.232754839442748,12.266493604285852,11.7496242218643,11.232754839442748,12.266493604285852
2019-07-10,0.0,0.107,0.112,0.11,0.113,35.11,32.11,30.45,29.86,33.01,48.29,1.095,185.1,929.0,,,,,,,,101.53756142185368,12.266493604285852
2019-07-11,0.0,0.154,0.109,0.108,0.113,32.38,30.47,29.71,30.27,28.25,56.71,1.697,10.75,730.2,,,,,,,,91.37096433939654,12.266493604285852
2019-07-12,0.0,0.131,0.11,0.107,0.112,34.05,31.27,29.73,29.82,30.85,58.77,1.833,75.64,818.0,,,,,10.31947211170682,12.266493604285852,11.292982857996336,10.31947211170682,12.266493604285852
2019-07-13,0.0,0.118,0.109,0.106,0.111,34.06,31.04,29.54,29.83,29.66,44.02,2.15,41.44,979.0,,,,,10.746804820078712,12.266493604285852,11.506649212182282,10.746804820078712,12.266493604285852
2019-07-14,0.0,0.108,0.108,0.105,0.112,33.1,31.74,30.81,30.18,30.32,54.5,1.753,4.44,539.6,,,,,,,,11.682732137243594,12.266493604285852
2019-07-15,0.0,0.129,0.108,0.104,0.111,33.71,31.13,29.72,29.89,32.27,55.47,1.099,179.9,819.0,,,,,,,,174.14816399319218,12.266493604285852
2019-07-16,0.0,0.12,0.108,0.104,0.11,34.77,31.95,30.49,30.1,30.28,56.23,2.787,189.5,940.0,,,,,,,,10.604905884118969,12.266493604285852
2019-07-17,0.0,0.111,0.108,0.104,0.11,35.34,32.56,31.15,30.58,30.34,56.75,2.855,191.2,996.0,,,,,,,,243.79743801444604,12.266493604285852
2019-07-18,0.0,0.104,0.107,0.104,0.11,36.22,33.3,31.75,30.92,30.34,56.4,2.558,200.1,946.0,,,,,,,,10.91417234909125,12.266493604285852
2019-07-19,0.0,0.1,0.106,0.103,0.11,36.0,33.31,31.99,31.32,30.36,52.6,2.768,188.4,953.0,,,,,10.635613312911774,12.266493604285852,11.451053458598814,10.635613312911774,12.266493604285852
2019-07-20,0.0,0.097,0.105,0.102,0.109,35.41,32.87,31.89,31.58,29.93,48.94,2.779,190.4,961.0,,,,,,,,10.745072564112386,12.266493604285852
2019-07-21,0.0,0.095,0.104,0.102,0.109,36.39,33.4,32.06,31.64,30.63,48.94,2.748,194.0,958.0,,,,,11.331034427713806,12.266493604285852,11.79876401599983,11.331034427713806,12.266493604285852
2019-07-22,0.0,0.094,0.104,0.101,0.108,37.21,34.09,32.6,31.88,32.97,37.63,1.465,36.35,967.0,,,,,,,,28.27767584427951,12.266493604285852
2019-07-23,0.0,0.092,0.103,0.101,0.107,35.21,33.21,32.63,32.23,28.93,46.58,2.715,57.06,908.0,,,,,9.753656929719456,12.266493604285852,11.010075267002655,9.753656929719456,12.266493604285852
2019-07-24,0.0,0.09,0.102,0.1,0.107,35.57,33.08,32.0,31.98,28.01,42.23,2.324,90.1,848.0,,,,,,,,382.8566873393121,12.266493604285852
2019-07-25,0.0,0.089,0.101,0.099,0.106,34.86,31.92,30.81,31.7,27.43,39.17,1.826,137.3,971.0,,,,,,,,9.919336879161955,12.266493604285852
2019-07-26,0.0,0.087,0.1,0.099,0.106,34.67,32.02,30.94,31.51,28.41,38.05,1.582,140.4,796.5,,,,,10.761572743905669,12.266493604285852,11.51403317409576,10.761572743905669,12.266493604285852
2019-07-27,0.0,0.087,0.1,0.099,0.105,35.94,32.7,31.34,31.48,30.11,39.82,2.438,150.4,1018.0,,,,,10.621304747006088,12.266493604285852,11.44389917564597,10.621304747006088,12.266493604285852
2019-07-28,0.0,0.088,0.1,0.099,0.105,36.43,33.34,31.97,31.66,30.17,56.56,2.487,199.5,760.2,30.3989,-98.6105,,0.15898654,12.395904398654965,,12.395904398654965,12.395904398654965,
2019-07-29,0.0,0.088,0.1,0.099,0.105,36.82,33.76,32.4,31.86,30.64,48.43,3.179,187.5,951.0,,,,,369.67158456609394,12.266493604285852,190.9690390851899,369.67158456609394,12.266493604285852
2019-07-30,0.0,0.088,0.099,0.099,0.105,37.44,34.31,32.95,32.22,31.45,55.09,1.711,197.2,850.0,30.3989,-98.6105,0.1398035287857055,0.15804608,10.04132372820272,12.266493604285852,11.153908666244286,10.04132372820272,12.266493604285852
2019-07-31,0.0,0.087,0.099,0.099,0.104,38.1,34.86,33.44,32.58,33.66,40.7,1.855,173.1,892.0,,,,,39.1270792560326,12.266493604285852,25.69678643015923,39.1270792560326,12.266493604285852
2019-08-01,0.0,0.086,0.098,0.098,0.104,37.62,34.5,33.32,32.84,32.38,42.14,1.442,217.1,949.0,,,,,12.220983226425304,12.266493604285852,12.243738415355578,12.220983226425304,12.266493604285852
2019-08-02,0.0,0.086,0.098,0.098,0.103,37.95,34.84,33.49,32.92,32.28,43.65,1.777,184.6,922.0,30.3989,-98.6105,0.1625639647245407,0.049518805,472.3303249669201,12.266493604285852,242.298409285603,472.3303249669201,12.266493604285852
2019-08-03,0.0,0.085,0.097,0.098,0.104,37.37,34.52,33.62,33.18,33.24,40.95,1.612,134.4,914.0,30.3989,-98.6105,0.1456748247146606,0.16283385,11.283841404330063,12.266493604285852,11.77516750430796,11.283841404330063,12.266493604285852
2019-08-04,0.0,0.086,0.096,0.097,0.103,37.18,34.3,33.32,33.13,30.95,46.79,1.599,216.2,929.0,,,,,,,,10.235226393573774,12.266493604285852
2019-08-05,0.0,0.085,0.096,0.097,0.103,37.95,35.01,33.72,33.18,32.06,46.31,0.998,160.4,667.4,,,,,,,,230.44968254438783,12.266493604285852
2019-08-06,0.0,0.086,0.096,0.097,0.103,38.13,34.96,33.59,33.1,33.11,45.75,1.436,79.74,898.0,,,,,,,,11.677731440014597,12.266493604285852
2019-08-07,0.0,0.085,0.096,0.097,0.102,37.95,35.03,33.9,33.32,32.53,47.1,2.258,184.2,923.0,30.3989,-98.6105,0.1491599529981613,0.13986273,39.9023167350881,12.266493604285852,26.084405169686978,39.9023167350881,12.266493604285852
2019-08-08,0.0,0.084,0.095,0.097,0.102,38.36,35.41,34.26,33.62,32.1,46.09,2.582,189.4,919.0,,,,,,,,12.017564300567535,12.266493604285852
2019-08-09,0.0,0.084,0.094,0.096,0.102,37.55,34.86,33.91,33.67,32.12,46.82,2.698,199.8,895.0,,,,,11.467869391491146,12.266493604285852,11.8671814978885,11.467869391491146,12.266493604285852
2019-08-10,0.0,0.083,0.094,0.096,0.102,37.61,34.83,33.89,33.68,31.37,53.87,2.247,196.9,931.0,30.3989,-98.6105,0.2595643401145935,0.16553266,11.131442828589895,12.266493604285852,11.698968216437873,11.131442828589895,12.266493604285852
2019-08-11,0.0,0.083,0.094,0.096,0.102,38.24,35.25,34.1,33.78,32.02,48.35,2.222,188.2,939.0,,,,,99.45021824563848,12.266493604285852,55.85835592496217,99.45021824563848,12.266493604285852
2019-08-12,0.0,0.083,0.093,0.096,0.101,38.48,35.56,34.43,33.97,32.64,45.48,2.731,194.4,927.0,,,,,93.51434723292542,12.266493604285852,52.89042041860563,93.51434723292542,12.266493604285852
2019-08-13,0.0,0.082,0.093,0.096,0.101,39.0,35.87,34.68,34.15,34.52,32.94,2.326,176.6,930.0,,,,,,,,10.60639989030836,12.266493604285852
2019-08-14,0.0,0.082,0.093,0.096,0.101,39.01,36.08,35.05,34.41,34.07,41.28,1.415,91.5,873.0,30.3989,-98.6105,0.1704551428556442,0.16513388,10.648123936524147,12.266493604285852,11.457308770405,10.648123936524147,12.266493604285852
2019-08-15,0.0,0.083,0.092,0.095,0.101,37.95,34.75,33.58,33.91,33.54,45.78,1.443,138.9,847.0,,,,,10.671027786618088,12.266493604285852,11.46876069545197,10.671027786618088,12.266493604285852
2019-08-16,0.0,0.082,0.092,0.095,0.101,38.66,35.52,34.26,33.9,33.83,41.66,1.482,228.7,654.9,,,,,,,,182.5956702117698,12.266493604285852
2019-08-17,0.0,0.081,0.092,0.095,0.101,38.49,35.59,34.51,34.14,33.36,41.33,2.543,189.6,914.0,30.3989,-98.6105,0.1459598392248153,0.15795575,11.372117982361251,12.266493604285852,11.81930579332355,11.372117982361251,12.266493604285852
2019-08-18,0.0,0.081,0.091,0.094,0.1,38.16,35.42,34.47,34.3,32.35,41.6,2.896,191.6,930.0,,,,,,,,10.574939736509142,12.266493604285852
2019-08-19,0.0,0.081,0.091,0.094,0.1,38.41,35.62,34.59,34.38,31.84,48.78,2.473,193.8,915.0,,,,,,,,12.362596849853096,
2019-08-20,0.0,0.08,0.091,0.094,0.1,38.64,35.83,34.77,34.45,32.19,44.16,1.896,197.4,873.0,30.3989,-98.6105,0.3081911504268646,0.17590919,12.50801304866522,12.266493604285852,12.387253326475536,12.50801304866522,12.266493604285852
2019-08-21,0.0,0.08,0.09,0.094,0.1,38.13,35.34,34.36,34.39,31.67,46.3,2.059,186.0,904.0,,,,,,,,475.5466672805339,12.266493604285852
2019-08-22,0.0,0.08,0.09,0.094,0.1,38.22,35.29,34.24,34.31,31.61,45.54,2.337,175.0,902.0,,,,,,,,11.689697253525592,12.266493604285852
2019-08-23,0.0,0.08,0.089,0.094,0.1,38.3,35.4,34.31,34.26,32.74,45.68,1.265,179.6,906.0,,,,,47.51556133618679,12.266493604285852,29.891027470236324,47.51556133618679,12.266493604285852
2019-08-24,0.0,0.134,0.087,0.092,0.099,33.22,32.59,33.02,34.21,29.06,68.25,0.975,136.7,572.8,,,,,10.336099551523702,12.266493604285852,11.301296577904775,10.336099551523702,12.266493604285852
2019-08-25,0.0,0.119,0.089,0.092,0.099,35.14,32.32,31.41,32.95,31.86,53.65,1.771,190.1,938.0,,,,,328.7200116119026,12.266493604285852,170.49325260809422,328.7200116119026,12.266493604285852
2019-08-26,0.0,0.105,0.091,0.093,0.099,36.67,33.82,32.74,33.06,33.32,48.02,3.178,200.4,898.0,,,,,,,,10.958964317512796,
2019-08-27,0.0,0.093,0.092,0.093,0.099,35.39,33.72,33.3,33.41,30.85,56.64,2.914,144.0,768.8,30.3989,-98.6105,,0.16582952,97.15572821343312,,97.15572821343312,97.15572821343312,
2019-08-28,0.0,0.09,0.091,0.092,0.099,34.28,32.07,31.57,32.75,31.76,41.3,1.253,176.7,873.0,,,,,,,,10.987022726425744,12.266493604285852
2019-08-29,0.0,0.087,0.093,0.093,0.099,37.14,34.09,32.87,32.86,33.5,37.92,1.72,168.0,892.0,,,,,10.120286630976905,,10.120286630976905,10.120286630976905,
2019-08-30,0.0,0.084,0.092,0.093,0.099,37.43,34.58,33.4,33.22,33.11,39.72,2.024,183.4,890.0,,,,,378.12360223789614,12.266493604285852,195.195047921091,378.12360223789614,12.266493604285852
2019-08-31,0.0,0.083,0.091,0.093,0.099,36.54,33.71,32.76,33.22,31.35,47.92,1.416,162.9,906.0,,,,,9.748375016557969,12.266493604285852,11.00743431042191,9.748375016557969,12.266493604285852
2019-09-01,0.0,0.224,0.179,0.1,0.099,31.58,30.56,30.92,32.93,29.12,54.6,1.117,113.2,901.0,,,,,,,,668.8427922047782,
2019-09-02,0.0,0.177,0.153,0.102,0.099,32.18,30.68,29.75,31.79,30.97,47.35,1.422,33.08,669.1,,,,,9.373191961675374,,9.373191961675374,9.373191961675374,
2019-09-03,0.0,0.152,0.143,0.103,0.099,33.02,30.74,29.5,31.27,31.33,40.52,1.837,114.9,810.0,,,,,10.573619515473029,12.266493604285852,11.42005655987944,10.573619515473029,12.266493604285852
2019-09-04,0.0,0.131,0.133,0.103,0.099,33.35,31.57,30.59,31.42,31.2,50.02,2.678,100.2,756.8,30.3989,-98.6105,,0.16965798,10.329968554258537,,10.329968554258537,10.329968554258537,
2019-09-05,0.0,0.116,0.123,0.102,0.099,34.26,31.69,30.48,31.36,32.08,35.16,3.126,133.7,935.0,,,,,,,,10.428742793695676,12.266493604285852
2019-09-06,0.0,0.104,0.115,0.101,0.1,35.54,32.92,31.66,31.78,32.68,37.53,2.064,147.4,880.0,,,,,10.327236256556665,12.266493604285852,11.296864930421258,10.327236256556665,12.266493604285852
2019-09-07,0.0,0.096,0.108,0.1,0.1,35.37,33.11,31.99,32.08,31.41,43.0,1.583,178.2,609.8,,,,,,,,10.536451593758208,12.266493604285852
2019-09-08,0.0,0.091,0.104,0.098,0.1,35.12,32.63,31.67,32.15,30.78,42.74,2.862,182.7,900.0,,,,,,,,653.5530806621431,12.266493604285852
2019-09-09,0.0,0.088,0.101,0.097,0.1,35.07,32.6,31.72,32.22,30.5,49.67,3.614,178.5,843.0,,,,,,,,10.471167339109522,12.266493604285852
2019-09-10,0.0,0.085,0.098,0.096,0.099,34.71,32.68,31.85,32.24,30.11,48.46,2.88,183.6,764.9,,,,,335.239583175864,,335.239583175864,335.239583175864,
2019-09-11,0.0,0.094,0.095,0.095,0.099,29.93,30.43,31.04,32.15,24.36,82.5,2.547,188.4,316.7,,,,,11.221700842911986,,11.221700842911986,11.221700842911986,
2019-09-12,0.0,0.159,0.094,0.093,0.098,29.97,28.47,28.14,30.74,28.7,56.91,2.064,187.3,716.4,,,,,11.12349746957518,12.266493604285852,11.694995536930517,11.12349746957518,12.266493604285852
2019-09-13,0.0,0.136,0.096,0.094,0.098,32.16,29.66,28.71,30.26,29.86,45.5,1.942,132.8,761.9,,,,,11.16987746857466,12.266493604285852,11.718185536430257,11.16987746857466,12.266493604285852
2019-09-14,0.0,0.119,0.098,0.095,0.098,33.15,30.36,29.26,30.45,31.82,32.4,3.12,148.8,891.0,,,,,12.101489812489682,12.266493604285852,12.183991708387769,12.101489812489682,12.266493604285852
2019-09-15,0.0,0.105,0.098,0.095,0.099,33.73,30.94,29.86,30.71,31.04,39.17,2.972,139.7,879.0,,,,,,,,11.879448703561248,12.266493604285852
2019-09-16,0.0,0.095,0.098,0.095,0.099,33.26,31.26,30.38,30.97,31.58,43.94,2.712,110.3,807.0,,,,,,,,11.442934869530038,12.266493604285852
2019-09-17,0.0,0.091,0.097,0.095,0.099,34.21,31.43,30.35,31.07,30.86,45.0,1.868,92.4,871.0,,,,,,,,510.0380848581874,12.266493604285852
2019-09-18,0.0,0.088,0.097,0.095,0.099,34.78,31.9,30.78,31.34,32.45,42.88,1.915,78.59,895.0,,,,,,,,28.328783611975467,12.266493604285852
2019-09-19,0.0,0.086,0.096,0.095,0.099,35.51,32.85,31.67,31.63,34.4,41.61,1.295,255.1,732.1,,,,,,,,489.7868787963664,12.266493604285852
2019-09-20,0.0,0.085,0.094,0.094,0.098,33.6,31.36,30.81,31.45,30.38,49.92,3.23,191.1,853.0,,,,,,,,11.676874282192776,12.266493604285852
2019-09-21,0.0,0.084,0.094,0.094,0.099,33.84,31.76,31.08,31.47,30.14,49.0,2.962,183.6,703.4,,,,,11.397293777900575,12.266493604285852,11.831893691093214,11.397293777900575,12.266493604285852
2019-09-22,0.0,0.083,0.093,0.094,0.098,34.25,32.05,31.1,31.44,29.84,53.62,2.344,206.1,661.3,,,,,469.6982022792048,12.266493604285852,240.98234794174533,469.6982022792048,12.266493604285852
2019-09-23,0.0,0.083,0.093,0.094,0.099,34.75,32.1,31.08,31.49,31.04,52.69,1.531,200.1,769.9,,,,,11.33261663365623,12.266493604285852,11.79955511897104,11.33261663365623,12.266493604285852
2019-09-24,0.0,0.083,0.092,0.093,0.099,34.51,31.88,30.92,31.46,30.4,51.7,2.526,189.2,718.5,,,,,646.9821675137983,12.266493604285852,329.6243305590421,646.9821675137983,12.266493604285852
2019-09-25,0.0,0.083,0.091,0.093,0.098,34.58,31.93,30.97,31.51,30.35,55.21,1.977,199.9,750.8,,,,,10.5397767524306,,10.5397767524306,10.5397767524306,
2019-09-26,0.0,0.082,0.091,0.093,0.098,35.04,32.31,31.34,31.73,32.41,45.68,1.517,158.3,775.6,,,,,367.1468252576774,,367.1468252576774,367.1468252576774,
2019-09-27,0.0,0.081,0.09,0.093,0.098,34.21,31.66,30.85,31.7,30.71,45.94,2.158,193.0,844.0,,,,,,,,11.100010329257737,
2019-09-28,0.0,0.08,0.09,0.093,0.098,34.62,32.42,31.56,31.74,30.43,46.57,3.335,181.2,699.2,,,,,10.196272980492529,12.266493604285852,11.23138329238919,10.196272980492529,12.266493604285852
2019-09-29,0.0,0.142,0.088,0.092,0.098,32.26,30.84,30.65,31.73,29.35,58.62,3.236,183.6,815.0,,,,,108.5375431802771,12.266493604285852,60.40201839228148,108.5375431802771,12.266493604285852
2019-09-30,0.0,0.123,0.088,0.092,0.098,30.2,29.43,29.32,30.97,27.39,70.67,3.149,171.7,460.8,30.3989,-98.6105,0.1672043055295944,0.19052179,10.93342878249227,12.266493604285852,11.59996119338906,10.93342878249227,12.266493604285852
2019-10-01,0.0,0.115,0.089,0.092,0.098,31.15,29.22,28.91,30.43,29.76,51.48,3.369,174.9,803.0,,,,,,,,11.586276597087744,12.266493604285852
2019-10-02,0.0,0.105,0.091,0.092,0.097,32.01,29.69,28.97,30.23,29.28,48.25,2.125,191.5,668.3,,,,,,,,11.405681235811471,12.266493604285852
2019-10-03,0.0,0.097,0.091,0.092,0.098,31.15,29.45,29.02,30.19,28.67,53.75,1.943,157.6,490.0,30.3989,-98.6105,,0.112700805,674.3625906708604,,674.3625906708604,674.3625906708604,
2019-10-04,0.0,0.092,0.091,0.092,0.097,31.54,29.24,28.59,30.0,29.43,50.46,2.586,135.8,782.1,,,,,10.045572359483998,,10.045572359483998,10.045572359483998,
2019-10-05,0.0,0.088,0.092,0.092,0.097,32.26,29.74,28.85,29.99,30.17,47.29,1.62,163.2,800.0,,,,,489.8584670823939,12.266493604285852,251.06248034333987,489.8584670823939,12.266493604285852
2019-10-06,0.0,0.086,0.091,0.092,0.097,32.58,29.97,29.07,30.07,31.57,39.77,1.57,192.3,799.4,,,,,,,,11.481811426002562,12.266493604285852
2019-10-07,0.0,0.139,0.088,0.09,0.097,26.77,26.48,27.48,30.27,20.76,59.94,3.006,16.98,798.5,30.3989,-98.6105,,0.18715274,12.48675557322911,,12.48675557322911,12.48675557322911,
2019-10-08,0.0,0.124,0.088,0.089,0.097,26.88,24.87,24.74,28.8,23.88,45.53,1.623,138.3,806.0,,,,,,,,470.3983435760673,12.266493604285852
2019-10-09,0.0,0.115,0.09,0.09,0.096,28.67,26.35,25.66,28.16,28.36,53.5,3.586,200.4,814.0,,,,,10.539928952615917,12.266493604285852,11.403211278450884,10.539928952615917,12.266493604285852
2019-10-10,0.0,0.105,0.092,0.091,0.096,30.77,28.47,27.55,28.39,29.41,56.05,3.037,208.8,828.0,,,,,522.4605461682048,,522.4605461682048,522.4605461682048,
2019-10-11,0.0,0.196,0.118,0.089,0.097,17.82,20.52,23.83,28.77,5.427,87.8,3.426,23.11,161.6,,,,,,,,11.41638872515672,
2019-10-12,0.0,0.171,0.12,0.087,0.095,17.44,17.45,18.68,25.46,13.96,23.93,1.65,87.2,527.3,,,,,,,,10.689429953814892,12.266493604285852
2019-10-13,0.0,0.201,0.143,0.087,0.095,20.23,19.0,19.07,24.04,22.4,43.85,1.755,211.4,589.9,,,,,,,,10.773115594519291,12.266493604285852
2019-10-14,0.0,0.186,0.143,0.089,0.095,23.63,22.2,21.55,23.89,25.91,66.06,1.473,206.4,514.9,,,,,,,,12.01476556114941,12.266493604285852
2019-10-15,0.0,0.173,0.138,0.09,0.095,24.71,23.85,23.66,24.75,26.35,72.22,1.198,244.2,377.7,,,,,99.8185809463137,12.266493604285852,56.04253727529978,99.8185809463137,12.266493604285852
2019-10-16,0.0,0.156,0.132,0.09,0.096,22.46,22.37,22.87,25.18,17.73,33.81,2.134,47.34,410.1,,,,,,,,9.68533130734332,
2019-10-17,0.0,0.145,0.126,0.089,0.095,21.03,19.47,19.5,24.09,19.82,31.03,1.437,120.4,803.0,,,,,379.43387823601336,12.266493604285852,195.8501859201496,379.43387823601336,12.266493604285852
2019-10-18,0.0,0.135,0.123,0.089,0.095,23.02,20.85,20.01,23.62,24.28,43.8,2.033,188.3,790.2,,,,,11.81847410688427,12.266493604285852,12.04248385558506,11.81847410688427,12.266493604285852
2019-10-19,0.0,0.125,0.122,0.092,0.095,26.77,24.6,23.23,24.11,28.77,33.15,2.364,13.41,768.0,,,,,513.9400358592237,12.266493604285852,263.1032647317548,513.9400358592237,12.266493604285852
2019-10-20,0.0,0.115,0.118,0.092,0.096,26.75,24.5,23.48,24.88,27.18,66.82,3.14,200.0,752.0,,,,,,,,10.434210927499132,12.266493604285852
2019-10-21,0.0,0.214,0.152,0.092,0.096,23.78,22.97,22.96,25.33,20.79,31.36,1.926,51.29,800.0,30.3989,-98.6105,0.2032285332679748,0.14989923,234.4869022770477,12.266493604285852,123.37669794066676,234.4869022770477,12.266493604285852
2019-10-22,0.0,0.184,0.144,0.09,0.096,20.78,19.32,19.1,24.12,22.27,28.07,2.77,152.0,790.8,,,,,12.456257042200814,12.266493604285852,12.361375323243331,12.456257042200814,12.266493604285852
2019-10-23,0.0,0.163,0.138,0.09,0.095,21.32,19.58,18.95,23.13,23.94,45.07,3.759,194.6,766.8,,,,,11.626450066446376,12.266493604285852,11.946471835366117,11.626450066446376,12.266493604285852
2019-10-24,0.0,0.151,0.134,0.091,0.095,21.23,21.08,21.23,23.24,20.22,93.6,1.924,175.1,109.7,,,,,,,,234.58879709196623,12.266493604285852
2019-10-25,0.0,0.205,0.15,0.088,0.095,13.66,13.77,15.2,22.1,8.62,69.66,5.492,358.6,677.2,,,,,10.02988226316234,12.266493604285852,11.148187933724095,10.02988226316234,12.266493604285852
2019-10-26,0.0,0.186,0.147,0.087,0.093,15.37,13.86,13.65,20.15,16.23,25.4,2.509,5.28,787.8,,,,,40.19153420916021,12.266493604285852,26.229013906723033,40.19153420916021,12.266493604285852
2019-10-27,0.0,0.169,0.141,0.088,0.093,16.56,15.0,14.58,19.65,21.95,26.06,3.057,215.2,790.4,,,,,,,,11.48166442367118,12.266493604285852
2019-10-28,0.0,0.157,0.138,0.09,0.093,17.3,16.91,17.06,19.97,19.24,84.3,2.221,185.4,220.4,,,,,325.2309281868472,12.266493604285852,168.74871089556655,325.2309281868472,12.266493604285852
2019-10-29,0.252,0.182,0.134,0.089,0.094,15.6,15.88,16.69,20.18,9.43,100.0,1.265,29.28,183.5,,,,,,,,11.714633156685972,12.266493604285852
2019-10-30,0.252,0.218,0.164,0.088,0.093,11.56,12.44,13.84,19.27,3.887,100.0,3.338,11.52,97.1,,,,,,,,98.51574195100434,12.266493604285852
2019-10-31,0.0,0.203,0.161,0.087,0.092,9.44,8.78,9.25,17.23,4.374,48.12,2.928,7.68,661.4,,,,,92.73363133078011,12.266493604285852,52.500062467532985,92.73363133078011,12.266493604285852
2019-11-01,0.0,0.191,0.156,0.091,0.091,10.66,9.19,8.9,15.92,12.71,29.98,2.5,191.5,728.5,,,,,11.908076995831172,12.266493604285852,12.087285300058513,11.908076995831172,12.266493604285852
2019-11-02,0.0,0.181,0.152,0.096,0.091,12.63,11.31,10.77,15.75,14.2,36.05,1.941,44.35,633.8,,,,,370.63939913689046,12.266493604285852,191.45294637058817,370.63939913689046,12.266493604285852
2019-11-03,0.0,0.172,0.148,0.1,0.092,13.52,12.31,12.03,16.1,16.32,39.74,2.728,189.0,462.8,30.3989,-98.6105,0.155972346663475,0.19849153,12.402282498832038,12.266493604285852,12.334388051558946,12.402282498832038,12.266493604285852
2019-11-04,0.0,0.166,0.146,0.103,0.092,17.74,15.72,14.63,16.68,22.31,55.64,2.578,205.7,704.9,,,,,520.7372217526181,12.266493604285852,266.501857678452,520.7372217526181,12.266493604285852
2019-11-05,0.0,0.158,0.145,0.106,0.093,18.66,18.19,17.86,18.22,17.11,98.8,1.242,349.6,101.5,,,,,11.227243241111177,12.266493604285852,11.746868422698515,11.227243241111177,12.266493604285852
2019-11-06,0.509,0.161,0.144,0.107,0.093,19.97,19.29,18.8,18.89,20.02,98.1,2.331,182.2,161.6,,,,,10.395829063698535,12.266493604285852,11.331161333992194,10.395829063698535,12.266493604285852
2019-11-07,0.509,0.261,0.198,0.114,0.094,17.78,18.33,18.66,19.66,9.27,100.0,2.863,20.25,66.95,,,,,,,,11.500267302926902,12.266493604285852
2019-11-08,0.0,0.232,0.189,0.167,0.093,10.68,11.43,12.56,18.07,4.056,100.0,1.915,13.87,113.2,,,,,10.450185192701898,12.266493604285852,11.358339398493875,10.450185192701898,12.266493604285852
2019-11-09,0.0,0.22,0.182,0.164,0.092,14.52,12.5,11.67,16.18,17.54,64.64,1.218,211.0,694.5,,,,,,,,484.49647827373474,12.266493604285852
2019-11-10,0.0,0.209,0.176,0.161,0.092,16.01,14.87,14.32,16.77,17.19,70.08,2.7,206.5,478.5,,,,,,,,11.005694585172218,12.266493604285852
2019-11-11,0.0,0.204,0.172,0.158,0.093,17.5,17.04,16.68,17.57,16.49,96.0,3.319,359.4,48.99,,,,,,,,663.237863590372,12.266493604285852
2019-11-12,0.0,0.227,0.186,0.169,0.092,8.26,8.43,9.33,15.74,-1.633,64.88,2.236,21.59,521.6,,,,,11.255095756189895,12.266493604285852,11.760794680237874,11.255095756189895,12.266493604285852
2019-11-13,0.0,0.213,0.178,0.164,0.091,6.3,6.83,7.82,13.8,2.49,56.66,1.887,212.7,56.34,,,,,,,,320.6189938457973,12.266493604285852
2019-11-14,0.0,0.217,0.179,0.164,0.09,8.48,8.49,8.85,12.73,5.861,89.6,1.795,32.12,152.2,30.3989,-98.6105,0.2074054330587387,0.21668379,11.909769074288835,12.266493604285852,12.088131339287344,11.909769074288835,12.266493604285852
