Date,Ppt,SWC_5,SWC_10,SWC_20,T_5,T_10,T_20,Tair,RH,Windspeed,Winddirection,Srad,Latitude,Longitude,SWC_50,T_50,Sat_SM_SMAP,Sat_SM_AMSR,distance_AMSR,distance_SMAP
2016-08-24,0.0,0.245,0.283,0.272,27.1,25.79,26.14,29.92,55.47,2.095,183.7,834.06,,,0.1618899199884526,28.96085098493,,,,
2016-08-25,0.0,0.237,0.275,0.264,27.71,26.03,26.4,30.5,38.8,1.617,181.6,911.94,,,0.1577026389354021,29.92160393873233,,,,
2016-08-26,0.0,0.231,0.269,0.257,29.1,27.47,27.2,29.69,52.56,1.026,148.8,670.99,,,0.1540128839917046,29.358243666792436,,,,
2016-08-27,0.0,0.224,0.262,0.253,29.07,27.6,27.52,30.08,49.79,0.573,51.62,783.72,,,0.1519968955320148,29.70118079635783,,,,
2016-08-28,0.0,0.218,0.257,0.248,28.56,27.22,27.47,29.76,50.19,0.962,36.17,806.09,,,0.1494553977814858,30.02744240875435,,,,
2016-08-29,0.0,0.212,0.251,0.243,28.77,27.73,27.92,27.17,64.88,1.055,40.44,450.05,30.46,-98.9407,0.2973268805029931,29.559767311534188,,,,
2016-08-30,0.0,0.207,0.246,0.239,28.3,27.53,27.81,26.83,68.97,1.016,35.81,488.56,,,0.144796474641361,29.32669009866049,,,,
2016-08-31,0.0,0.205,0.244,0.236,28.03,26.72,26.92,28.94,63.12,0.66,49.74,521.05,,,0.1432003602241886,29.38372782261508,,,,
2016-09-01,0.0,0.201,0.24,0.232,28.77,27.15,27.12,30.23,48.37,1.005,6.32,765.0,30.46,-98.9407,0.2838713434444102,29.564818561115946,,,,
2016-09-02,0.0,0.199,0.238,0.229,27.6,26.68,26.79,28.38,64.98,0.785,120.0,817.07,,,0.139510605280491,28.37250963471841,,,,
2016-09-03,0.0,0.202,0.238,0.226,27.59,26.1,26.28,29.21,59.46,0.943,150.0,678.74,,,0.1376360640958789,29.10623874382753,,,,
2016-09-04,0.0,0.201,0.237,0.224,27.27,26.21,26.51,29.37,53.71,2.513,155.8,897.1,,,0.1365633598103378,28.734799770323324,,,,
2016-09-05,0.0,0.199,0.235,0.221,26.48,25.72,26.46,28.16,63.53,3.038,176.7,605.81,,,0.1349672453931654,28.948715193376504,,,,
2016-09-06,0.0,0.198,0.234,0.218,27.65,26.48,26.37,30.39,54.52,3.332,178.2,887.63,30.46,-98.9407,0.265669447219107,28.32799956494904,,,,
2016-09-07,0.0,0.195,0.23,0.215,29.02,27.38,26.95,30.81,50.33,2.825,183.8,875.15,30.46,-98.9407,0.2649538618472462,28.76597969026011,,,,
2016-09-08,0.0,0.188,0.224,0.211,28.63,27.22,27.29,30.53,55.2,2.353,187.5,878.16,30.46,-98.9407,0.2587624906125896,29.64381102764247,,,,
2016-09-09,0.0,0.18,0.217,0.206,28.48,27.21,27.49,30.97,36.87,2.689,181.1,874.29,30.46,-98.9407,0.2563862572661541,30.010834523235417,,,,
2016-09-10,0.0,0.173,0.211,0.202,27.29,26.65,27.63,26.35,52.17,2.437,19.92,910.86,30.46,-98.9407,0.2500329852985778,30.805738835615728,,,,
2016-09-11,0.0,0.169,0.204,0.198,27.49,26.26,26.93,29.21,47.69,0.639,322.6,866.76,,,0.1230603316362456,30.11746270304098,,,,
2016-09-12,0.0,0.164,0.199,0.194,28.42,26.93,27.06,30.99,42.28,1.883,172.9,877.95,30.46,-98.9407,0.2456320655511454,29.64492669701957,,,,
2016-09-13,0.0,0.16,0.194,0.19,28.3,27.48,27.62,27.55,58.08,0.913,182.2,356.26,30.46,-98.9407,0.2413324214249002,28.906317807184053,,,,
2016-09-14,0.0,0.157,0.191,0.187,28.12,27.19,27.28,28.04,59.09,0.54,337.8,488.99,,,0.1172790353252305,28.794816154611897,,,,
2016-09-15,0.0,0.154,0.187,0.183,28.93,27.56,27.53,30.54,45.22,1.014,148.1,711.01,,,0.1151098418910777,29.61674978661072,,,,
2016-09-16,0.0,0.15,0.183,0.18,28.63,27.67,27.77,29.47,51.04,0.333,280.1,692.29,,,0.1135654955184622,29.310178534221972,,,,
2016-09-17,0.0,0.147,0.179,0.176,28.98,27.78,27.74,30.35,53.04,0.254,19.26,424.45,,,0.1113963020843094,29.470229633148552,,,,
2016-09-18,0.0,0.144,0.175,0.173,29.69,28.13,27.93,33.05,44.92,0.533,191.1,705.41,30.46,-98.9407,0.2254220359063943,29.87367995770836,,,,
2016-09-19,0.0,0.141,0.171,0.169,30.12,28.59,28.3,34.02,41.57,1.102,186.4,842.24,,,0.1076072093699136,30.1243367399402,,,,
2016-09-20,0.0,0.137,0.167,0.166,29.86,28.51,28.56,32.92,36.9,1.814,158.3,845.03,,,0.1060628629972981,30.6549022306968,,,,
2016-09-21,0.0,0.135,0.163,0.163,29.78,28.42,28.47,31.31,44.92,1.208,154.3,676.8,30.46,-98.9407,0.2218756873957303,30.45440795780832,,,,
2016-09-22,0.0,0.132,0.16,0.16,28.75,27.51,28.06,30.47,45.67,1.298,149.0,711.01,,,0.1027971804145335,30.92965100871493,,,,
2016-09-23,0.0,0.13,0.158,0.158,29.27,27.94,28.05,30.87,45.53,2.911,172.2,839.44,,,0.1017503601512709,30.27033290547254,,,,
2016-09-24,0.0,0.129,0.156,0.156,29.62,28.31,28.17,30.6,50.84,2.259,182.1,674.43,,,0.1006279869803807,29.87620451230936,,,,
2016-09-25,0.0,0.127,0.154,0.155,27.37,27.03,28.1,24.5,70.48,1.051,36.71,468.55,,,0.1001304608710279,30.254934919345946,,,,
2016-09-26,2.03,0.313,0.339,0.306,20.64,21.56,24.96,16.81,98.2,1.302,13.72,77.32,30.46,-98.9407,0.3571921532734556,29.823721373328908,,,,
2016-09-27,0.0,0.28,0.312,0.291,22.84,22.2,23.57,21.13,60.87,1.149,17.91,500.61,30.46,-98.9407,0.347885006466651,27.397021371219697,,,,
2016-09-28,0.0,0.267,0.298,0.278,23.25,22.13,23.51,27.03,41.71,0.605,324.0,816.64,30.46,-98.9407,0.3294511132181199,28.124093807949293,,,,
2016-09-29,0.0,0.252,0.286,0.269,22.51,21.63,23.61,25.36,41.99,1.33,14.36,835.14,,,0.1598621738293775,28.913719747055136,,,,
2016-09-30,0.0,0.242,0.277,0.261,20.84,20.15,22.83,22.73,39.89,0.87,68.45,845.46,30.46,-98.9407,0.3108777977926564,29.274880807586957,,,,
2016-10-01,0.0,0.237,0.272,0.255,21.58,20.84,22.59,25.33,42.35,1.211,179.6,839.23,30.46,-98.9407,0.3009086431924608,27.63029310028196,,,,
2016-10-02,0.0,0.232,0.267,0.25,22.05,20.97,22.59,26.87,37.58,1.057,158.4,820.72,30.46,-98.9407,0.2965083025697623,27.731768184517705,,,,
2016-10-03,0.0,0.229,0.265,0.246,23.11,21.99,23.01,25.58,55.76,2.308,170.9,816.85,,,0.1479230785725557,27.036352029080437,,,,
2016-10-04,0.0,0.226,0.262,0.243,24.54,23.38,23.73,27.84,56.9,2.506,183.1,744.78,,,0.1463528481776618,26.512989875960542,,,,
2016-10-05,0.0,0.222,0.258,0.239,25.68,24.4,24.44,29.69,53.14,2.091,178.5,793.83,,,0.1442592076511366,26.79907572774516,,,,
2016-10-06,0.0,0.217,0.253,0.236,26.72,25.39,25.16,28.94,52.4,1.676,190.3,667.12,,,0.1427407453007996,27.038055252498264,,,,
2016-10-07,0.0,0.213,0.25,0.233,24.47,24.75,25.59,20.2,89.2,1.607,22.45,175.12,30.46,-98.9407,0.2762540159781714,27.056548611116,,,,
2016-10-08,0.0,0.21,0.247,0.23,22.52,21.8,23.38,22.26,65.17,1.117,358.7,792.33,,,0.1396758374186394,27.664861034371462,,,,
2016-10-09,0.0,0.208,0.244,0.226,21.54,21.1,23.08,22.6,37.79,0.872,40.49,747.15,30.46,-98.9407,0.2666351424962911,28.220248737471422,,,,
2016-10-10,0.0,0.203,0.239,0.223,19.82,19.08,21.8,25.13,31.67,0.602,203.3,798.57,,,0.1359622976118711,28.40016699194963,,,,
2016-10-11,0.0,0.201,0.236,0.22,21.7,20.51,21.98,28.07,35.18,0.772,197.7,790.39,30.46,-98.9407,0.2600854358160482,27.07396620749592,,,,
2016-10-12,0.0,0.198,0.233,0.217,22.95,21.74,22.63,28.67,40.8,2.152,195.3,794.05,,,0.1327462839144557,26.62051476408949,,,,
2016-10-13,0.0,0.195,0.23,0.214,23.39,22.67,23.5,22.44,60.36,0.936,5.35,674.87,,,0.1311760535195618,26.378382562099414,,,,
2016-10-14,0.0,0.195,0.23,0.212,23.36,22.54,22.98,22.31,76.6,1.08,94.7,433.92,30.46,-98.9407,0.2488851488081067,25.544438968517117,,,,
2016-10-15,0.0,0.195,0.229,0.211,23.97,22.99,23.25,27.1,58.25,2.558,185.3,658.52,,,0.1294785021724833,25.578297730452608,,,,
2016-10-16,0.0,0.194,0.227,0.209,23.92,22.84,23.38,28.51,52.84,2.732,181.0,765.22,,,0.1283561290015931,26.40224125767732,,,,
2016-10-17,0.0,0.192,0.225,0.206,24.23,23.29,23.76,27.63,61.1,3.428,185.5,770.17,30.46,-98.9407,0.2498097660051748,26.591617711565675,,,,
2016-10-18,0.0,0.189,0.223,0.204,24.8,23.81,24.11,28.76,56.8,2.729,187.0,771.67,,,0.1257887472287857,26.44504831278414,,,,
2016-10-19,0.0,0.186,0.22,0.201,24.89,24.02,24.34,28.48,52.5,2.788,179.0,682.82,30.46,-98.9407,0.2428650989145957,26.80173381445286,,,,
2016-10-20,0.0,0.183,0.217,0.199,23.23,23.16,24.32,22.61,48.59,2.705,3.56,729.29,,,0.1231975805929077,26.518150114207724,,,,
2016-10-21,0.0,0.177,0.211,0.196,18.97,18.77,22.27,19.72,34.61,0.912,59.65,787.59,,,0.1217050022648491,29.26673518087362,,,,
2016-10-22,0.0,0.175,0.208,0.192,19.29,18.69,21.31,23.17,30.72,2.216,177.3,770.17,,,0.1195099248084179,27.51244162052451,,,,
2016-10-23,0.0,0.173,0.206,0.19,20.42,19.7,21.38,22.17,57.96,2.625,190.0,480.39,,,0.1184631045451553,26.051388450033247,,,,
2016-10-24,0.0,0.172,0.204,0.189,22.29,21.34,21.84,24.84,54.94,1.843,176.4,479.96,30.46,-98.9407,0.2295663682329802,24.74656311064308,,,,
2016-10-25,0.0,0.17,0.202,0.187,22.44,21.57,22.23,23.26,56.03,2.396,178.6,494.16,,,0.1168432052649122,25.199277319010687,,,,
2016-10-26,0.0,0.168,0.199,0.185,22.47,21.43,22.21,26.17,53.18,2.104,189.4,714.23,30.46,-98.9407,0.2265709889516927,25.863068806813946,,,,
2016-10-27,0.0,0.166,0.197,0.183,23.26,22.11,22.61,26.66,53.71,0.683,174.3,495.02,30.46,-98.9407,0.2224714371719081,25.74164776413329,,,,
2016-10-28,0.0,0.163,0.194,0.181,22.2,21.32,22.49,26.49,42.93,1.732,173.2,723.27,,,0.1136789596120537,26.40005898091471,,,,
2016-10-29,0.0,0.161,0.191,0.179,22.13,21.32,22.44,26.92,41.85,2.247,191.7,732.74,,,0.1125824704634419,26.131637622936548,,,,
2016-10-30,0.0,0.159,0.189,0.177,22.96,21.98,22.64,27.75,47.15,1.317,192.0,716.82,,,0.1115356502001793,25.773183864674746,,,,
2016-10-31,0.0,0.156,0.186,0.175,21.91,21.28,22.64,26.14,29.06,2.429,179.1,729.08,,,0.1105147139591952,26.42229551786296,,,,
2016-11-01,0.0,0.155,0.185,0.174,23.47,22.47,22.86,27.67,49.25,2.814,183.6,704.77,,,0.1099913038275639,25.506396583535416,,,,
2016-11-02,0.0,0.153,0.183,0.172,24.73,23.69,23.5,27.51,62.78,2.805,174.9,595.48,30.46,-98.9407,0.2173528742880037,25.270195227526187,,,,
2016-11-03,33.02,0.275,0.241,0.176,22.99,23.49,23.87,19.18,96.7,0.567,304.3,30.96,,,0.1048050007996227,23.60063774644703,,,,
2016-11-04,0.0,0.268,0.297,0.257,20.88,21.12,22.42,18.38,93.4,0.51,10.2,78.37,,,0.1526081551992591,24.49120614253764,,,,
2016-11-05,0.0,0.262,0.291,0.25,21.12,20.88,21.77,21.22,79.64,0.593,136.7,183.29,,,0.1489184002555615,24.038782518119245,,,,
2016-11-06,2.792,0.267,0.285,0.244,20.22,20.43,21.66,17.17,96.4,1.455,141.3,61.18,,,0.14494685748187,23.733204107346463,,,,
2016-11-07,0.0,0.287,0.317,0.31,20.23,19.57,20.2,21.0,76.47,1.375,176.7,337.33,30.46,-98.9407,0.3754748761564315,22.819901506463395,,,,
2016-11-08,0.0,0.3,0.332,0.344,18.87,18.61,19.8,17.63,92.4,1.436,0.02,269.13,,,0.1997174645325455,22.861430370014705,,,,
2016-11-09,0.761,0.319,0.348,0.368,16.81,17.42,19.48,14.11,98.8,1.114,23.97,38.98,,,0.2122597211470418,22.569479617196137,,,,
2016-11-10,0.0,0.292,0.324,0.332,17.19,17.18,18.76,15.25,81.6,0.218,105.6,176.19,30.46,-98.9407,0.4051447819787839,22.197347085543072,,,,
2016-11-11,0.0,0.284,0.316,0.316,16.46,16.0,18.09,18.59,68.62,0.782,336.8,657.65,30.46,-98.9407,0.3775395283071212,23.34397241331419,,,,
2016-11-12,0.0,0.277,0.309,0.305,16.37,15.98,18.12,18.36,63.47,1.052,346.4,652.92,30.46,-98.9407,0.3628594490694468,23.41377719706378,,,,
2016-11-13,0.0,0.271,0.302,0.297,16.66,16.06,18.07,21.41,54.81,1.46,180.8,611.4,,,0.1746016070595127,23.463270024890463,,,,
2016-11-14,0.0,0.265,0.297,0.29,17.26,16.54,18.13,23.87,52.03,0.495,236.2,648.4,,,0.1709615210011643,22.960033237175285,,,,
2016-11-15,0.0,0.258,0.292,0.284,16.77,16.16,18.23,25.09,36.87,0.357,301.2,656.79,30.46,-98.9407,0.3348006439364113,23.863907899411345,,,,
2016-11-16,0.0,0.252,0.287,0.279,17.04,16.4,18.25,25.82,29.36,2.331,193.2,670.35,,,0.1654047842538243,23.402291157872263,,,,
2016-11-17,0.0,0.247,0.283,0.274,17.34,16.68,18.04,20.85,65.13,3.615,184.1,569.24,,,0.1628374024810169,22.33959682916371,,,,
2016-11-18,0.0,0.25,0.282,0.271,18.54,18.52,19.05,16.0,49.2,2.048,330.9,426.17,,,0.1609131924110556,20.512208769470615,,,,
2016-11-19,0.0,0.245,0.278,0.266,10.92,11.73,16.74,10.57,35.4,1.64,349.7,688.63,30.46,-98.9407,0.3124049604511434,25.68329595637931,,,,
2016-11-20,0.0,0.242,0.275,0.263,9.93,10.27,14.9,14.57,29.2,2.243,177.8,672.28,30.46,-98.9407,0.3122674231153191,23.965101277501333,,,,
2016-11-21,0.0,0.241,0.274,0.26,12.76,12.16,14.7,19.75,48.89,2.653,190.7,640.44,30.46,-98.9407,0.3064785583040041,21.325381691550035,,,,
2016-11-22,0.0,0.242,0.276,0.259,17.19,16.55,16.49,19.96,80.8,4.247,185.3,226.32,,,0.1546280725130644,18.26764081993149,,,,
2016-11-23,0.0,0.237,0.272,0.257,14.01,14.29,16.91,15.54,48.62,1.527,335.5,653.14,30.46,-98.9407,0.2943573132001873,22.718254833840604,,,,
2016-11-24,0.0,0.235,0.269,0.254,13.67,13.34,15.94,20.07,45.41,2.288,174.8,630.76,30.46,-98.9407,0.2978479044035396,22.345851897448824,,,,
2016-11-25,0.0,0.235,0.27,0.253,16.02,16.11,16.99,13.6,97.5,1.321,16.47,123.59,,,0.1515631646309042,19.10453845236114,,,,
2016-11-26,0.0,0.235,0.269,0.251,15.71,15.52,16.72,14.6,69.44,0.592,108.0,216.21,30.46,-98.9407,0.2873849825777945,20.442285191266365,,,,
2016-11-27,0.0,0.235,0.268,0.249,16.77,16.17,16.8,18.95,77.99,5.025,184.5,317.53,30.46,-98.9407,0.2975847284385366,19.549842711039105,,,,
2016-11-28,0.0,0.233,0.267,0.249,16.92,16.93,17.73,20.4,22.13,2.065,302.8,588.17,,,0.1493680871744729,19.77068793983163,,,,
2016-11-29,0.0,0.228,0.262,0.245,13.89,13.85,16.53,19.86,26.05,1.425,321.3,620.65,30.46,-98.9407,0.2832528967975918,22.81893139964848,,,,
2016-11-30,0.0,0.225,0.26,0.243,12.26,12.84,16.02,12.79,27.34,1.432,359.1,647.11,30.46,-98.9407,0.2766044036432298,22.61801967962657,,,,
2016-12-01,0.0,0.222,0.256,0.24,10.67,10.88,14.65,15.81,29.68,2.839,169.4,623.66,,,0.1447091640343481,22.148824780483142,,,,
2016-12-02,0.0,0.223,0.257,0.239,13.62,13.49,14.96,13.53,81.7,1.622,123.4,51.33,30.46,-98.9407,0.2742471891351066,18.87007224115706,,,,
2016-12-03,0.252,0.31,0.34,0.342,11.29,11.96,14.56,8.02,98.6,0.752,29.18,48.66,,,0.1982606982312431,19.03512397210069,,,,
2016-12-04,0.761,0.307,0.333,0.328,11.04,11.72,14.02,7.853,99.3,1.588,16.26,66.09,,,0.1904495566019452,17.97287042010589,,,,
2016-12-05,0.761,0.319,0.345,0.354,10.85,10.99,13.16,8.06,98.4,0.305,323.6,88.8,,,0.2044205963362576,17.963936293140577,,,,
2016-12-06,0.0,0.286,0.319,0.323,9.71,10.15,12.9,8.1,85.4,2.264,332.4,115.0,,,0.1885943324976881,18.24921081007954,,,,
2016-12-07,0.0,0.281,0.313,0.313,10.49,10.56,12.69,8.9,86.3,1.137,175.8,215.5,,,0.1831811421846336,17.597181026542216,,,,
2016-12-08,0.0,0.277,0.309,0.306,8.7,9.6,12.83,2.208,65.39,2.812,11.31,348.5,,,0.179439619196379,18.221277189806173,,,,
2016-12-09,0.0,0.269,0.302,0.299,6.39,7.11,11.12,1.758,49.92,0.592,127.9,291.8,,,0.1758513011825875,18.468515246950897,,,,
2016-12-10,0.0,0.265,0.298,0.293,7.8,7.43,10.42,9.28,65.94,2.556,179.9,472.4,,,0.1726590723482428,17.973944243325708,,,,
2016-12-11,0.0,0.268,0.299,0.289,13.3,11.97,11.79,17.13,79.82,3.626,188.2,294.7,,,0.17028490589507,15.102040888152835,,,,
2016-12-12,0.0,0.263,0.295,0.286,10.22,10.33,12.69,11.98,63.32,0.61,334.6,581.9,30.46,-98.9407,0.3268728842760247,18.684958528399022,,,,
2016-12-13,0.0,0.262,0.294,0.283,13.11,12.48,13.39,18.82,58.16,1.618,324.1,582.8,,,0.1671941139906313,17.263413269679383,,,,
2016-12-14,0.0,0.255,0.291,0.28,10.72,10.54,13.19,10.97,78.57,0.521,335.0,198.3,30.46,-98.9407,0.3177251636827591,19.16636065982641,,,,
2016-12-15,0.0,0.254,0.29,0.277,9.69,10.32,12.86,5.919,93.3,0.573,110.4,115.0,,,0.164304096786797,17.468636414734657,,,,
2016-12-16,0.0,0.257,0.293,0.275,13.62,12.48,12.66,18.49,78.23,3.09,193.6,507.7,,,0.163127856412142,16.19996888726122,,,,
2016-12-17,0.0,0.256,0.293,0.274,15.39,14.35,14.06,22.86,58.53,2.1,188.7,587.5,,,0.1626541151658599,16.39930627562753,,,,
2016-12-18,0.0,0.245,0.287,0.271,5.46,7.41,12.98,-4.974,53.61,2.351,331.7,331.2,,,0.1615393013759394,20.749788574062823,,,,
2016-12-19,0.0,0.241,0.283,0.268,2.48,4.43,10.04,-0.408,28.11,1.311,346.2,387.3,,,0.1599949550033239,18.179043430832188,,,,
2016-12-20,0.0,0.243,0.283,0.266,6.86,6.41,9.26,15.9,14.08,0.823,205.9,577.5,,,0.1587452608802492,16.819110019980645,,,,
2016-12-21,0.0,0.243,0.283,0.265,8.91,8.42,10.54,15.8,31.2,2.171,194.3,459.9,,,0.1581959667263394,16.68802398284826,,,,
2016-12-22,0.0,0.241,0.282,0.263,9.1,9.37,11.7,11.09,39.53,1.312,353.0,459.4,,,0.157198815348426,16.705548548130476,,,,
2016-12-23,0.0,0.242,0.283,0.263,13.13,12.22,12.52,16.24,92.3,2.007,190.7,190.1,30.46,-98.9407,0.2884121857900119,15.692768432599507,,,,
2016-12-24,0.0,0.245,0.285,0.263,17.06,15.92,14.46,21.24,71.76,3.776,177.1,420.5,,,0.1570456103739629,14.770246656223255,,,,
2016-12-25,0.0,0.244,0.284,0.262,17.29,16.6,15.84,21.52,71.73,5.681,180.8,439.8,30.46,-98.9407,0.3009727290739299,16.869651187047054,,,,
2016-12-26,0.0,0.244,0.283,0.261,18.77,17.78,16.64,23.61,70.58,1.849,194.6,309.3,30.46,-98.9407,0.2915401966707627,17.510610191956403,,,,
2016-12-27,0.0,0.241,0.281,0.26,17.6,17.03,16.93,19.59,59.04,0.212,39.86,231.1,30.46,-98.9407,0.2891033856034219,19.16909314772573,,,,
2016-12-28,0.0,0.241,0.281,0.259,18.9,18.13,17.29,23.17,64.18,2.413,198.9,433.4,30.46,-98.9407,0.2898139767051795,18.47227976192596,,,,
2016-12-29,0.0,0.235,0.277,0.257,14.36,15.0,17.18,12.02,25.73,2.62,35.52,325.3,,,0.1541080234439872,20.667365180049774,,,,
2016-12-30,0.0,0.232,0.273,0.254,10.92,11.86,14.86,8.39,31.96,2.161,155.0,108.6,30.46,-98.9407,0.287596141295424,20.289142562574,,,,
2016-12-31,0.0,0.232,0.272,0.251,12.62,12.08,13.55,17.93,62.34,2.326,194.6,297.0,30.46,-98.9407,0.2798095830104152,18.255956335703104,,,,
2017-01-01,0.0,0.232,0.272,0.251,12.74,12.53,14.38,19.1,44.73,0.578,356.8,562.7,,,0.1507905728166658,19.118975027760985,,,8.496976754936242,
2017-01-02,0.0,0.262,0.286,0.251,13.09,13.24,15.11,17.07,44.73,1.78,304.1,607.1,30.46,-98.9407,0.2847231852104208,20.366506055919785,,0.17970578,8.348369775123174,
2017-01-03,0.0,0.254,0.287,0.252,11.23,11.38,14.24,17.94,32.75,1.695,314.4,590.0,30.46,-98.9407,0.2766993109919653,21.04595939442231,,0.13893537,7.450511480266116,
2017-01-04,0.0,0.247,0.283,0.251,8.71,9.49,13.2,3.072,57.37,0.47,343.1,213.2,,,0.1502036369410922,19.67027796774777,,,241.3481991287861,
2017-01-05,0.0,0.244,0.28,0.25,9.05,9.08,11.98,12.77,57.8,1.161,340.8,589.9,30.46,-98.9407,0.2668248753456694,19.14042856142987,,0.13733369,8.226616232747343,
2017-01-06,0.0,0.239,0.277,0.248,4.3,6.19,11.37,-4.63,65.84,1.905,340.6,178.6,,,0.1488621644282889,18.68799746110021,,,644.2352295937584,
2017-01-07,0.0,0.232,0.273,0.246,0.78,2.87,8.72,-0.938,38.14,1.277,356.9,640.4,30.46,-98.9407,0.252496366294114,19.09382427239234,,0.16372634,6.571081279629999,
2017-01-08,0.0,0.232,0.271,0.245,1.18,2.8,7.71,5.298,21.27,2.898,187.0,613.9,,,0.147445139007858,15.396354670931071,,,7.811577961337442,
2017-01-09,0.0,0.236,0.273,0.244,7.03,6.42,8.29,13.77,66.73,5.306,182.8,607.9,,,0.146692970994136,14.422555838837503,,,6.564679779971564,
2017-01-10,0.0,0.239,0.276,0.246,11.82,11.01,10.95,20.14,47.84,2.362,199.8,491.8,,,0.1477139072351202,13.600172117103526,,,83.72413264611743,
2017-01-11,0.0,0.239,0.277,0.246,13.49,12.91,12.95,20.41,55.42,5.497,182.5,601.4,,,0.1477635761204693,15.156797100851607,,,8.996097670202246,
2017-01-12,0.0,0.24,0.277,0.246,15.83,15.06,14.37,20.92,61.78,2.564,185.6,310.8,30.46,-98.9407,0.2696749332125954,16.10466760929188,,0.16816747,7.928351257596681,
2017-01-13,0.0,0.24,0.277,0.246,17.29,16.37,15.38,21.99,64.69,3.001,170.2,286.9,,,0.1476880232128418,16.061760577280314,,,320.4790538798389,
2017-01-14,0.0,0.236,0.275,0.246,13.76,14.32,15.48,10.35,98.7,0.285,105.0,169.6,30.46,-98.9407,0.2593866909666253,18.718894483145107,,0.13881062,5.91595295833865,
2017-01-15,0.25,0.237,0.275,0.244,14.32,14.26,14.89,15.12,99.1,2.785,142.5,149.0,30.46,-98.9407,0.2642278195984175,17.594878246026042,,0.13685927,192.90068341979256,
2017-01-16,0.0,0.288,0.326,0.309,12.87,12.94,14.86,16.99,49.57,0.989,306.8,542.9,,,0.1811007907251401,19.15908424698168,,,7.627989829591962,
2017-01-17,0.0,0.278,0.316,0.296,12.98,13.61,14.96,8.97,71.77,0.77,42.13,136.4,,,0.1742188069470977,17.145489338430142,,,487.6822256026811,
2017-01-18,0.0,0.297,0.336,0.325,11.33,11.55,13.43,8.58,98.4,0.886,317.6,104.3,,,0.1897062098725394,17.51855801273309,,,8.343517824977788,
2017-01-19,0.0,0.285,0.323,0.31,11.29,11.12,13.12,17.19,54.82,1.452,204.0,624.1,,,0.1817277369458853,18.189686283982144,,,7.437937583421617,
2017-01-20,0.0,0.275,0.314,0.302,12.03,11.67,13.32,19.87,26.49,0.322,277.3,469.4,30.46,-98.9407,0.3419107745231891,18.56914710674687,,0.0931194,468.2432216264679,
2017-01-21,0.0,0.269,0.309,0.297,13.76,13.13,13.82,22.44,30.04,1.026,260.3,615.3,30.46,-98.9407,0.3356354198806599,17.945951571042542,,0.1391077,7.261531964965144,
2017-01-22,0.0,0.259,0.302,0.291,10.24,10.66,13.49,14.21,42.17,4.116,314.3,642.6,30.46,-98.9407,0.3324052380462703,19.544158693381743,,0.17759565,52.72639629065134,
2017-01-23,0.0,0.253,0.297,0.286,9.54,9.48,12.48,19.6,19.69,1.569,200.6,639.3,30.46,-98.9407,0.3216069857262766,19.76736092837342,,0.18382047,7.43791063803839,
2017-01-24,0.0,0.252,0.296,0.283,12.79,11.99,13.11,25.35,27.03,3.737,189.8,622.6,,,0.1680489808376056,17.718805782650445,,,8.196100875131913,
2017-01-25,0.0,0.249,0.293,0.28,11.71,12.01,14.09,13.92,26.09,1.724,328.7,376.2,30.46,-98.9407,0.3133884512836751,19.01210985356363,,0.16369197,6.30893173381432,
2017-01-26,0.0,0.243,0.288,0.276,8.06,8.71,12.68,9.42,33.21,0.945,56.5,658.7,30.46,-98.9407,0.3051665483696517,20.978176552580635,,0.16756561,7.13073303814481,
2017-01-27,0.0,0.241,0.285,0.273,8.14,8.31,11.72,8.52,33.85,1.152,51.49,404.4,30.46,-98.9407,0.305480154393841,19.29429106313279,,0.16765028,100.65898696266136,
2017-01-28,0.0,0.241,0.284,0.27,7.99,8.36,11.34,10.0,38.54,1.4,296.0,678.8,,,0.1611432121964926,17.40378275825626,,,7.137834597306648,
2017-01-29,0.0,0.239,0.282,0.268,7.15,7.21,10.83,14.54,26.06,1.806,327.7,674.6,30.46,-98.9407,0.2955875157558409,19.1141643933737,,0.1806612,379.31548532798,
2017-01-30,0.0,0.239,0.281,0.266,8.83,8.44,11.11,20.75,15.19,1.115,292.3,676.0,30.46,-98.9407,0.2936351458861317,18.490149460722648,,0.14216025,8.688297148499764,
2017-01-31,0.0,0.239,0.281,0.265,10.72,10.24,12.04,20.78,21.79,2.457,191.6,686.2,30.46,-98.9407,0.2967775988431071,18.00434568156021,,0.090466894,508.6019704931078,
2017-02-01,0.0,0.239,0.281,0.263,12.88,12.15,13.1,24.98,15.26,0.908,227.5,687.7,30.46,-98.9407,0.2893429448160916,18.08552585171816,,0.16482314,8.606950293582722,
2017-02-02,0.0,0.235,0.278,0.262,10.02,10.43,13.37,9.27,47.19,1.752,346.5,673.7,30.46,-98.9407,0.285605658658973,19.981157846363487,,0.01758852,484.6212693894246,
2017-02-03,0.0,0.235,0.277,0.26,10.77,11.04,12.96,6.722,65.7,1.704,31.81,225.4,30.46,-98.9407,0.2882101990518713,17.764447415731013,,0.1475962,8.099916778270225,
2017-02-04,0.0,0.234,0.276,0.258,10.89,10.96,12.5,8.67,91.4,1.315,178.4,126.6,30.46,-98.9407,0.2796900828205899,16.70256577079931,,0.14518999,7.604829869026322,
2017-02-05,0.0,0.237,0.278,0.257,14.75,13.58,13.06,20.98,65.98,3.56,193.8,663.4,,,0.1540065865140812,15.314286239650071,,,239.17448520682504,
