target,model_type,n_steps,offset,features,mse,mae,mae_percentage
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'RH', 'Windspeed', 'distance_SMAP')",0.0008198249293749498,0.020172910019059208,13.729738240940137
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'Srad', 'RH', 'Windspeed')",0.0008199022800227359,0.020692878264967334,14.050316286978685
Sat_SM_SMAP,autoregressive,1,1,"('Ppt', 'RH', 'Winddirection', 'distance_SMAP')",0.0008199281853817253,0.02027849091580936,13.749067594895442
Sat_SM_SMAP,autoregressive,2,2,"('Srad', 'Tair', 'Winddirection', 'distance_SMAP')",0.0008200036170630264,0.020698666177422703,13.848354665689227
Sat_SM_SMAP,lstm,2,2,"('Tair', 'RH', 'Winddirection', 'distance_SMAP')",0.00082004061031953,0.02068963250532752,14.151953769892659
Sat_SM_SMAP,lstm,6,6,"('Ppt', 'Windspeed', 'Winddirection')",0.0008201496516641955,0.021882698324681628,14.964824769707938
Sat_SM_SMAP,autoregressive,2,2,"('Ppt', 'Srad', 'Windspeed', 'distance_SMAP')",0.0008205378329053689,0.020500695996171457,13.718867106856319
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'RH', 'Windspeed', 'Winddirection')",0.0008206006115783226,0.020533449772935735,13.978177004612672
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'Tair', 'distance_SMAP')",0.000820618741821238,0.020413516376837616,13.682931106353571
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'RH', 'distance_SMAP')",0.0008207164686243584,0.020139647700201376,13.653530805517539
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'RH', 'Windspeed', 'distance_SMAP')",0.0008209373565209084,0.02037853232661105,13.825668621296963
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'Srad', 'RH', 'distance_SMAP')",0.0008210416592815751,0.020833640368555856,14.17260114791071
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'Srad', 'RH', 'Windspeed', 'distance_SMAP')",0.0008210512749286799,0.020716971532519543,14.064613678225992
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'Srad', 'Tair', 'distance_SMAP')",0.0008214868315141526,0.020675773745710686,13.979496120171698
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'Srad', 'RH', 'Windspeed', 'Winddirection')",0.0008215258509462688,0.020784847201241533,14.127000961603716
Sat_SM_SMAP,lstm,2,2,"('Ppt',)",0.0008219126867505341,0.020473835569809938,13.663912031516018
Sat_SM_SMAP,autoregressive,7,7,"('Srad',)",0.0008219461016944668,0.022256460381171312,15.310385719946238
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'Srad', 'RH', 'Winddirection')",0.0008220876385842612,0.020727063183214576,14.07653251579721
Sat_SM_SMAP,autoregressive,5,5,"('Ppt', 'RH', 'Winddirection')",0.0008221030021635452,0.022312251865537102,14.917431410154302
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'distance_SMAP')",0.0008221512031371547,0.020412502082001942,13.649486530830208
Sat_SM_SMAP,autoregressive,5,5,"('Ppt', 'RH', 'distance_SMAP')",0.0008223702176171517,0.022150229829142543,15.209615197142792
Sat_SM_SMAP,autoregressive,1,1,"('Ppt', 'RH', 'Winddirection')",0.0008224228236036913,0.020289645967071567,13.777276920784933
Sat_SM_SMAP,lstm,2,2,"('Srad', 'Tair', 'RH', 'Windspeed', 'distance_SMAP')",0.0008225257189580945,0.02085572938328084,14.186659923618167
Sat_SM_SMAP,autoregressive,6,6,"('RH', 'Winddirection')",0.0008225971983435127,0.022290861336421983,15.170481691092439
Sat_SM_SMAP,autoregressive,6,6,"('RH', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008226148906452854,0.02208894028132991,14.972668879922502
Sat_SM_SMAP,autoregressive,6,6,"('Winddirection', 'distance_SMAP')",0.000822615746012112,0.022405335171427922,15.317672549265133
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'RH')",0.0008227054761561391,0.02016101597352207,13.697612177784585
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Windspeed')",0.0008227185763227384,0.020061421360751872,13.572399216464321
Sat_SM_SMAP,lstm,2,2,"('Tair', 'RH', 'Windspeed', 'distance_SMAP')",0.0008227931374838311,0.020566891094528875,14.058630672634594
Sat_SM_SMAP,autoregressive,2,2,"('Srad', 'Windspeed', 'Winddirection')",0.0008228122164153677,0.020701450305517805,13.802811812853458
Sat_SM_SMAP,autoregressive,5,5,"('Ppt', 'Tair', 'RH', 'Windspeed', 'Winddirection')",0.0008228158145524688,0.022257348280040477,15.223306467903228
Sat_SM_SMAP,lstm,2,2,"('Tair', 'RH', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008230898881640436,0.02056909440502297,14.00180604665887
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'Tair', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008234846103771427,0.020375328500525078,13.693288200888087
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'Srad', 'RH', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008235320401817181,0.020787854323247684,14.088739394348899
Sat_SM_SMAP,autoregressive,2,2,"('RH', 'Windspeed', 'Winddirection')",0.0008237766207251931,0.020453174999468204,13.861127388344618
Sat_SM_SMAP,lstm,2,2,"('Tair', 'RH', 'Winddirection')",0.0008237984342442873,0.02071391553044072,14.176138643813236
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'RH', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008238045481824889,0.020677004700242727,14.093804684462249
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'RH', 'Windspeed', 'distance_SMAP')",0.0008238548189802426,0.02067651846076472,14.09004674291877
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'RH', 'Winddirection')",0.0008239392095901204,0.020369732257420118,13.811667434990186
Sat_SM_SMAP,autoregressive,1,1,"('Ppt', 'Srad', 'RH', 'Winddirection', 'distance_SMAP')",0.000823949762057009,0.02055759156323528,13.971526958907532
Sat_SM_SMAP,autoregressive,2,2,"('RH', 'Winddirection')",0.0008241737530603621,0.02072007377026588,14.06683463222971
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'Windspeed', 'distance_SMAP')",0.0008242153251824969,0.0204102725961449,13.763765560768187
Sat_SM_SMAP,lstm,5,5,"('Ppt', 'RH', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.000824225435957217,0.022284754006461908,15.218403349105527
Sat_SM_SMAP,lstm,1,1,"('RH',)",0.0008242975070543146,0.020125159641134666,13.68512135053229
Sat_SM_SMAP,autoregressive,7,7,"('RH', 'Winddirection')",0.0008243360696876395,0.022130035649234672,15.174436246846257
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'RH', 'Windspeed')",0.0008243911456496312,0.02017975140293045,13.692997583649383
Sat_SM_SMAP,lstm,2,2,"('Srad', 'RH', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.000824497677385328,0.020813902085156426,14.18859154729947
Sat_SM_SMAP,autoregressive,1,1,"('Ppt',)",0.0008245915045920636,0.020108974035649995,13.567875181937673
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'distance_SMAP')",0.0008246881519262377,0.020127631921722913,13.596453123686711
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'RH')",0.0008247425450274937,0.0207669525570361,14.150112147882563
Sat_SM_SMAP,autoregressive,5,5,"('Ppt', 'RH', 'Windspeed', 'distance_SMAP')",0.0008247842374766318,0.022068401498211095,15.154800833341117
Sat_SM_SMAP,autoregressive,2,2,"('Ppt', 'Srad', 'Windspeed')",0.000824874211901829,0.020721374690629422,13.867724277104493
Sat_SM_SMAP,autoregressive,6,6,"('Tair', 'Windspeed', 'Winddirection')",0.00082493102439907,0.021824773644861337,14.468822769296837
Sat_SM_SMAP,autoregressive,6,6,"('Windspeed', 'Winddirection', 'distance_SMAP')",0.0008250061317479206,0.02205920687242835,14.65216117786389
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'Srad', 'RH', 'Winddirection', 'distance_SMAP')",0.0008251040579360701,0.02092410025384047,14.259762911827444
Sat_SM_SMAP,autoregressive,5,5,"('Ppt', 'Tair', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.000825273775987255,0.02252697806222641,15.323158890126006
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'Tair', 'Windspeed')",0.0008255670054946277,0.020471855924808574,13.757086724130389
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'Tair', 'Windspeed')",0.0008255919685888429,0.020466591583258854,13.816725237294447
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Tair', 'distance_SMAP')",0.0008255938116485064,0.02006149264659573,13.472744377739975
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'RH', 'Windspeed')",0.0008256686662881006,0.020712898792693266,14.103302769924142
Sat_SM_SMAP,lstm,6,6,"('Ppt', 'Tair', 'Winddirection')",0.0008257131070922787,0.022492928394602024,15.43488490383457
Sat_SM_SMAP,autoregressive,1,1,"('Ppt', 'RH', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008257980779812423,0.02024558529894006,13.79986560907166
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'Tair', 'Windspeed', 'distance_SMAP')",0.0008258155535796005,0.02041849645083678,13.782113977283245
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'Tair', 'Winddirection', 'distance_SMAP')",0.0008258420904475937,0.020418767242633418,13.741265338157524
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'RH', 'Winddirection', 'distance_SMAP')",0.0008258887956732103,0.020680049288069283,14.070238019423481
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'Tair', 'RH', 'Windspeed', 'distance_SMAP')",0.0008259469488411135,0.020510838763685677,13.955840042954717
Sat_SM_SMAP,autoregressive,1,1,"('Ppt', 'Srad', 'Winddirection', 'distance_SMAP')",0.0008260775785159903,0.020549217087928597,13.853078402839708
Sat_SM_SMAP,lstm,6,6,"('Tair', 'Winddirection')",0.00082608624511868,0.022432110964856745,15.302653193126975
Sat_SM_SMAP,autoregressive,1,1,"('Ppt', 'Tair', 'RH', 'Winddirection', 'distance_SMAP')",0.0008261287160072661,0.020573134294232638,14.0368096795074
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'Tair', 'RH', 'Winddirection')",0.000826194209431087,0.020424648735593364,13.875945992688852
Sat_SM_SMAP,lstm,7,7,"('Ppt', 'RH', 'Windspeed', 'distance_SMAP')",0.0008262029811473684,0.022033213454488502,15.265557507468774
Sat_SM_SMAP,autoregressive,2,2,"('Srad', 'Tair', 'Windspeed', 'Winddirection')",0.0008262294631862942,0.02085098829260349,13.978663325611812
Sat_SM_SMAP,lstm,1,1,"('Srad', 'Tair', 'RH', 'Windspeed', 'distance_SMAP')",0.0008262580742341646,0.020364027286770243,13.865566875375437
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'RH', 'Winddirection', 'distance_SMAP')",0.0008262675205657133,0.020224344296422465,13.771768962310334
Sat_SM_SMAP,lstm,1,1,"('RH', 'distance_SMAP')",0.0008263190469589081,0.020167039679800783,13.723683805110406
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'Srad', 'Winddirection')",0.000826357488022451,0.020702193747333626,13.97966306206064
Sat_SM_SMAP,autoregressive,1,1,"('Ppt', 'Srad', 'RH', 'Winddirection')",0.0008263810380620617,0.02062005589134459,14.00711897272464
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'Windspeed', 'Winddirection')",0.000826503501267752,0.020436313801469517,13.78169188378198
Sat_SM_SMAP,autoregressive,5,5,"('Tair', 'Windspeed', 'Winddirection')",0.0008265369333801338,0.02222484868946018,15.111080018962229
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'Tair', 'RH', 'distance_SMAP')",0.0008265476325941242,0.020512280110198348,13.950047076917599
Sat_SM_SMAP,autoregressive,6,6,"('Ppt', 'Tair', 'distance_SMAP')",0.0008267022148620856,0.022433965687049764,15.577320277114776
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'Tair')",0.0008267155721362986,0.020453689407397193,13.814925912406501
Sat_SM_SMAP,autoregressive,2,2,"('Srad', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.000826784140976355,0.02077599356955052,13.908880988113797
Sat_SM_SMAP,autoregressive,1,1,"('Ppt', 'Srad', 'RH', 'Windspeed', 'distance_SMAP')",0.0008268036659974084,0.020537086677803934,13.961922786753572
Sat_SM_SMAP,lstm,2,2,"('Tair', 'RH')",0.0008269276748251452,0.02076396297971689,14.18852002525807
Sat_SM_SMAP,autoregressive,7,7,"('Ppt', 'Tair', 'distance_SMAP')",0.0008269433206821787,0.022132540654322644,15.252453811342297
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Windspeed', 'distance_SMAP')",0.0008270143136370595,0.02010036755903066,13.492632849403288
Sat_SM_SMAP,autoregressive,5,5,"('Windspeed', 'Winddirection', 'distance_SMAP')",0.0008270397725389706,0.0223455083352827,15.131974941992876
Sat_SM_SMAP,autoregressive,6,6,"('Ppt', 'Srad', 'RH', 'Winddirection', 'distance_SMAP')",0.0008271416473988142,0.022445404558536074,15.31847814740308
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'RH')",0.0008271453005363723,0.020437068008777065,13.842846596070684
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'Windspeed')",0.0008273242123669865,0.020491261762683816,13.820819634306483
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'Tair', 'RH')",0.0008273416197558793,0.020441943462828197,13.863936757493144
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'distance_SMAP')",0.000827425816555055,0.02050336389804893,13.852339317835726
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'RH', 'Winddirection')",0.000827492005254274,0.020230127890698696,13.785451576279817
Sat_SM_SMAP,autoregressive,6,6,"('Ppt', 'Srad', 'RH', 'Windspeed', 'Winddirection')",0.0008275125441295014,0.02226534788495178,15.144554973303945
Sat_SM_SMAP,lstm,2,2,"('Tair', 'RH', 'distance_SMAP')",0.0008275634619553292,0.020819314123025078,14.257879354795048
Sat_SM_SMAP,lstm,2,2,"('Srad', 'Tair', 'RH')",0.0008276059108769195,0.020954224510771783,14.258584541741929
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'RH', 'Winddirection', 'distance_SMAP')",0.0008276354390189462,0.02047480334274308,13.878492347523277
Sat_SM_SMAP,autoregressive,1,1,"('Ppt', 'Srad', 'Tair', 'RH', 'Windspeed', 'distance_SMAP')",0.0008276370209452905,0.020490049658593208,13.944417630203464
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'Tair', 'distance_SMAP')",0.0008276645841556216,0.02038615889405716,13.753641819735215
Sat_SM_SMAP,lstm,1,1,"('Ppt',)",0.0008277672477044684,0.020228858549007717,13.701089302802528
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'Srad', 'Tair', 'Winddirection', 'distance_SMAP')",0.0008280478832565754,0.020786933681215043,14.024566634772452
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Tair', 'RH', 'distance_SMAP')",0.0008281462667452189,0.020362794938591982,13.836828808181552
Sat_SM_SMAP,lstm,7,7,"('Ppt', 'RH')",0.0008282491200354986,0.022216882973506505,15.263085351093753
Sat_SM_SMAP,lstm,1,1,"('Srad', 'RH', 'distance_SMAP')",0.0008282738496149097,0.020536232129132973,13.996464899681552
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'Tair', 'RH', 'Winddirection', 'distance_SMAP')",0.0008283806936454886,0.02042092807077671,13.90068634454674
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'Srad', 'Tair', 'Windspeed', 'Winddirection')",0.0008284246544312325,0.02074311364616368,14.019406063741776
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008284560190759044,0.020366718774409515,13.679527230281016
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'RH', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008285973713725415,0.02043151006543847,13.846036460299393
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'RH', 'distance_SMAP')",0.0008286451179074365,0.020488514616945768,13.89163278930004
Sat_SM_SMAP,lstm,5,5,"('Ppt', 'Tair', 'RH', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008288135754717346,0.022340500419329966,15.323497767897324
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'RH', 'Winddirection')",0.000828825405569581,0.020769455655515377,14.1527090073847
Sat_SM_SMAP,lstm,2,2,"('Tair', 'RH', 'Windspeed', 'Winddirection')",0.0008288509996883199,0.02071206412421001,14.152049375119843
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'Tair', 'RH', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008289406963058476,0.02041186852670856,13.86220613818206
Sat_SM_SMAP,autoregressive,2,2,"('Srad', 'RH')",0.000829055177846854,0.020940559344093414,14.197115739826993
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Tair', 'Windspeed')",0.0008290917168634553,0.02003734359917351,13.409628264091655
Sat_SM_SMAP,autoregressive,1,1,"('Ppt', 'RH')",0.0008291884240707964,0.020286679723147242,13.798852017318858
Sat_SM_SMAP,autoregressive,7,7,"('Ppt', 'Tair')",0.0008292162836364251,0.022225877419333576,15.323707253118702
Sat_SM_SMAP,autoregressive,2,2,"('Ppt', 'Windspeed')",0.0008292265779723055,0.02044409119225013,13.71822438606292
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'Srad', 'Tair', 'Windspeed')",0.0008293964589984037,0.02078672617214844,14.017252038228168
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'RH', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008295406715519856,0.020248335353307476,13.72345773624344
Sat_SM_SMAP,autoregressive,6,6,"('Ppt', 'Tair', 'Windspeed', 'Winddirection')",0.0008295657063827592,0.0222010617209762,14.966009405131189
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Tair', 'RH', 'Windspeed')",0.000829579173941654,0.020360276044150933,13.855087568092047
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Tair', 'RH', 'Windspeed', 'Winddirection')",0.0008295939349588836,0.020214772802908412,13.795756294034076
Sat_SM_SMAP,lstm,7,7,"('Ppt', 'RH', 'distance_SMAP')",0.0008296168549575356,0.02244751555312215,15.489313717499801
Sat_SM_SMAP,lstm,1,1,"('Tair', 'RH', 'Windspeed', 'Winddirection')",0.0008296741285329821,0.020166100115655894,13.813050744473394
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'RH', 'Windspeed')",0.0008297257913696837,0.020634498621837683,13.996984565070248
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'RH', 'Windspeed', 'Winddirection')",0.0008297609971870957,0.02043170879204554,13.831427651255341
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'Tair', 'Windspeed', 'distance_SMAP')",0.000829769837838629,0.0205165753948521,13.854116110618506
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'Tair')",0.0008297855792114995,0.020604783050355444,13.86591350609926
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'Winddirection')",0.0008297940541572979,0.02032001778078105,13.632574394954677
Sat_SM_SMAP,lstm,2,2,"('Srad', 'RH', 'Windspeed')",0.0008299296145599854,0.020864056758491224,14.185283878344965
Sat_SM_SMAP,lstm,7,7,"('Tair', 'Windspeed', 'Winddirection')",0.0008299849565446056,0.022305129650062927,15.179265923872142
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008301240474075564,0.02052149786437658,13.839660134502333
Sat_SM_SMAP,autoregressive,6,6,"('Ppt', 'Tair', 'Winddirection')",0.0008301557896537317,0.021969189211935556,14.508876569117499
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Tair')",0.0008302347125910558,0.020096169989929566,13.47677758425779
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'Srad', 'Tair')",0.0008302772522902981,0.020852506041679653,14.113915068232247
Sat_SM_SMAP,autoregressive,1,1,"('Ppt', 'Srad', 'Tair', 'RH', 'Winddirection', 'distance_SMAP')",0.000830364279605364,0.020625654686911334,14.044446795093412
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'Tair', 'RH', 'Windspeed')",0.0008304035951668522,0.020497398749442685,13.907996375192216
Sat_SM_SMAP,autoregressive,2,2,"('Srad', 'Winddirection', 'distance_SMAP')",0.0008304894818531895,0.020873353330908825,13.997449441421125
Sat_SM_SMAP,lstm,1,1,"('Srad', 'Tair', 'RH', 'Windspeed', 'Winddirection')",0.0008305910510741766,0.020393794921909007,13.901730791602237
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'Srad', 'Tair', 'RH', 'Windspeed', 'Winddirection')",0.0008306578593237815,0.02098363139489035,14.233756191235258
Sat_SM_SMAP,lstm,2,2,"('Ppt', 'Srad', 'Tair', 'Winddirection')",0.0008306841992425999,0.02088192678859444,14.16197952837658
Sat_SM_SMAP,lstm,5,5,"('Ppt', 'Srad')",0.0008306903454425515,0.022149074417407925,15.142057108675743
Sat_SM_SMAP,autoregressive,6,6,"('Ppt', 'Srad', 'Winddirection')",0.0008307482999025978,0.022269877263869826,15.078408016652842
Sat_SM_SMAP,lstm,1,1,"('Srad', 'RH', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008308972615197227,0.02046929681877569,13.938474168413828
Sat_SM_SMAP,autoregressive,1,1,"('Ppt', 'Srad', 'Tair', 'Windspeed')",0.0008309242788686468,0.020423960562164514,13.828341546697875
Sat_SM_SMAP,autoregressive,1,1,"('Ppt', 'RH', 'Windspeed', 'Winddirection')",0.0008309771659874794,0.02033931412802924,13.885906423029434
Sat_SM_SMAP,lstm,1,1,"('Srad', 'Windspeed', 'Winddirection')",0.0008309777352099333,0.020504134240801497,13.877150862707785
Sat_SM_SMAP,autoregressive,1,1,"('Ppt', 'Srad', 'distance_SMAP')",0.000830980173140094,0.02050313990638072,13.855244319536473
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'Tair', 'Windspeed', 'Winddirection')",0.0008311138548565246,0.020530448206040813,13.831321711547224
Sat_SM_SMAP,autoregressive,5,5,"('Ppt', 'RH', 'Winddirection', 'distance_SMAP')",0.0008311251202429319,0.02274920659141135,15.380408568725926
Sat_SM_SMAP,lstm,2,2,"('RH',)",0.0008313948550500598,0.020969830838560834,14.317024312742568
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'Tair', 'Winddirection', 'distance_SMAP')",0.0008315213407592522,0.020512969249806282,13.847191172445742
Sat_SM_SMAP,autoregressive,1,1,"('Ppt', 'Srad', 'Tair', 'Windspeed', 'distance_SMAP')",0.0008315395030960435,0.020531909931027707,13.92615382034593
Sat_SM_SMAP,lstm,1,1,"('Srad', 'RH', 'Windspeed')",0.0008315827620356681,0.020517048562635188,13.955464042338178
Sat_SM_SMAP,autoregressive,1,1,"('Ppt', 'Srad', 'RH', 'Windspeed', 'Winddirection')",0.0008315999917064163,0.020534452704303104,13.982857223758849
Sat_SM_SMAP,lstm,1,1,"('Ppt', 'Srad', 'Tair', 'Windspeed', 'Winddirection', 'distance_SMAP')",0.0008316361420163751,0.02044066294451463,13.78691069662024
Sat_SM_SMAP,autoregressive,1,1,"('Ppt', 'Srad', 'Winddirection')",0.0008318093597603389,0.020782264723991653,14.021306678011491
Sat_SM_SMAP,autoregressive,1,1,"('Ppt', 'Srad', 'Tair', 'distance_SMAP')",0.0008319433350082223,0.0205484947524893,13.90859819878085
Sat_SM_SMAP,lstm,5,5,"('Winddirection',)",0.0008319502964915761,0.022386515852266378,15.155909302651635
