========================================
Citation:
Pierre, JP, Dashtian, H, &amp; Young, MH. Texas Soil Observation Network (TxSON).
File Created/Processed: 2026-02-24 15:29:16
========================================
"TOA5","CR1000_1","CR1000","98563","CR1000.Std.32.05","CPU:CR1000_1v3_onswitch.CR1","43335","Hourly_met"
"TIMESTAMP","RECORD","Rain_mm_Tot","AirTC_Avg","RH","WS_ms_S_WVT","WindDir_D1_WVT","SlrW_Avg","ETos","Rso"
"TS","RN","mm","Deg C","%","meters/second","Deg","W/m^2","mm","MJ/m²"
"","","Tot","Avg","Smp","WVc","WVc","Avg","ETXs","Rso"
"2022-11-08 12:00:00",3672,0,23.77,69.65,1.898,199.6,485.9,0.34,2.388
"2022-11-08 13:00:00",3673,0,24.3,66.53,2.59,182.9,585,0.405,2.232
"2022-11-08 14:00:00",3674,0,24.35,62.87,2.458,180.6,413.5,0.304,1.856
"2022-11-08 15:00:00",3675,0,24.88,63.27,2.328,180.2,342.2,0.249,1.293
"2022-11-08 16:00:00",3676,0,24.7,66.86,2.823,168.1,201.5,0.161,0.622
"2022-11-08 17:00:00",3677,0,23.96,71.36,2.101,167.6,87.1,0.061,0.069
"2022-11-08 18:00:00",3678,0,22.49,79.62,1.333,170.9,15.44,0.005,0
"2022-11-08 19:00:00",3679,0,21.07,86.8,1.636,162.3,0,-0.002,0
"2022-11-08 20:00:00",3680,0,20.39,91.7,2.38,159.9,0,-0.003,0
"2022-11-08 21:00:00",3681,0,20.05,92.5,1.816,174.4,0,-0.01,0
"2022-11-08 22:00:00",3682,0,20.34,92.8,2.899,173.4,0,-0.004,0
"2022-11-08 23:00:00",3683,0,20.61,94.4,3.001,169.2,0,-0.004,0
"2022-11-09 00:00:00",3684,0,20.45,93.7,2.869,171.7,0,-0.007,0
"2022-11-09 01:00:00",3685,0,20.4,93.3,3.29,173.5,0,-0.004,0
"2022-11-09 02:00:00",3686,0,20.36,92.4,2.967,174.5,0,-0.004,0
"2022-11-09 03:00:00",3687,0,20.22,93.2,2.181,175.4,0,-0.008,0
"2022-11-09 04:00:00",3688,0,20.04,93.2,2.539,176,0,-0.006,0
"2022-11-09 05:00:00",3689,0,19.73,94.8,2.391,171.3,0,-0.008,0
"2022-11-09 06:00:00",3690,0,19.13,95.8,2.446,174.4,0,-0.01,0
"2022-11-09 07:00:00",3691,0,19.14,93.6,2.309,179.8,0.518,0.012,0.199
"2022-11-09 08:00:00",3692,0,19.12,92,2.519,177.2,24.13,0.028,0.854
"2022-11-09 09:00:00",3693,0,19.8,87,2.547,176.5,145.7,0.1,1.494
"2022-11-09 10:00:00",3694,0,20.66,83.8,2.933,180.2,146.9,0.116,1.992
"2022-11-09 11:00:00",3695,0,21.79,83.8,2.832,189.1,266.9,0.195,2.295
"2022-11-09 12:00:00",3696,0,23.06,76.17,2.197,198.6,395,0.277,2.368
"2022-11-09 13:00:00",3697,0,24.28,65.55,2.799,196.4,505.7,0.361,2.217
"2022-11-09 14:00:00",3698,0,25.28,61.92,2.81,193.2,537.3,0.387,1.842
"2022-11-09 15:00:00",3699,0,25.03,62.64,2.743,188.7,292.9,0.235,1.283
"2022-11-09 16:00:00",3700,0,24.87,65.21,3.179,185.8,211.8,0.175,0.613
"2022-11-09 17:00:00",3701,0,23.97,73.23,3.204,173.7,107.3,0.094,0.067
"2022-11-09 18:00:00",3702,0,22.85,77.37,2.416,173.1,13.43,0.023,0
"2022-11-09 19:00:00",3703,0,22.5,76.57,1.898,172.5,0,0.012,0
"2022-11-09 20:00:00",3704,0,21.57,76.62,2.034,174.4,0,0.013,0
"2022-11-09 21:00:00",3705,0,20.87,80.1,2.649,176.6,0,0.016,0
"2022-11-09 22:00:00",3706,0,20.41,83.8,2.964,176.8,0,0.013,0
"2022-11-09 23:00:00",3707,0,19.94,87.7,3.116,179.9,0,0.008,0
"2022-11-10 00:00:00",3708,0,19.66,89.6,2.904,180.3,0,0.003,0
"2022-11-10 01:00:00",3709,0,19.27,87.4,3.018,187.9,0,0.004,0
"2022-11-10 02:00:00",3710,0,19.16,88.1,2.451,187.5,0,0.002,0
"2022-11-10 03:00:00",3711,0,18.91,90.4,2.037,194.3,0,-0.002,0
"2022-11-10 04:00:00",3712,0,18.84,91,1.769,191.4,0,-0.005,0
"2022-11-10 05:00:00",3713,0,18.61,90.4,1.805,193.4,0,-0.005,0
"2022-11-10 06:00:00",3714,0,18.45,91.3,1.786,194.5,0,-0.006,0
"2022-11-10 07:00:00",3715,0,18.52,90.9,1.722,193.1,0.355,0.013,0.192
"2022-11-10 08:00:00",3716,0,18.75,89,1.661,187.1,27.72,0.03,0.845
"2022-11-10 09:00:00",3717,0,19.38,85.1,1.616,194.8,60.69,0.055,1.487
"2022-11-10 10:00:00",3718,0,20.56,78.06,2.132,205.2,179.5,0.14,1.99
"2022-11-10 11:00:00",3719,0,22.25,69.87,2.677,194.7,456.2,0.311,2.293
"2022-11-10 12:00:00",3720,0,23.35,66.58,1.967,202.5,490.2,0.341,2.368
"2022-11-10 13:00:00",3721,0,24.8,59.95,2.394,192.1,615.1,0.43,2.212
"2022-11-10 14:00:00",3722,0,25.53,60.47,1.552,198.8,472.8,0.336,1.835
"2022-11-10 15:00:00",3723,0,25.52,59.88,1.383,205.8,321.6,0.227,1.277
"2022-11-10 16:00:00",3724,0,25.38,60.06,1.171,210.4,168.9,0.104,0.607
"2022-11-10 17:00:00",3725,0,24.8,62.15,1.379,192.6,84.1,0.048,0.065
"2022-11-10 18:00:00",3726,0,23.5,70.07,1.199,185.9,11.86,0.01,0
"2022-11-10 19:00:00",3727,0,21.59,75.35,0.732,201.2,0,-0.009,0
"2022-11-10 20:00:00",3728,0,20.53,78.33,0.639,206.7,0,-0.013,0
"2022-11-10 21:00:00",3729,0,20.24,77.96,0.511,211.3,0,-0.016,0
"2022-11-10 22:00:00",3730,0,19.88,79.54,0.603,205.3,0,-0.014,0
"2022-11-10 23:00:00",3731,0,19.54,83.1,0.582,205.5,0,-0.015,0
"2022-11-11 00:00:00",3732,0,18.58,86,0.104,177.7,0,-0.025,0
"2022-11-11 01:00:00",3733,0,18.55,86.2,0.356,203.9,0,-0.02,0
"2022-11-11 02:00:00",3734,0,18.4,90.5,0.847,198.2,0,-0.014,0
"2022-11-11 03:00:00",3735,0,18.25,94.4,1.327,197.9,0,-0.013,0
"2022-11-11 04:00:00",3736,0,18.6,94.5,1.274,196.5,0,-0.014,0
"2022-11-11 05:00:00",3737,0,18.97,92.3,1.119,195.2,0,-0.014,0
"2022-11-11 06:00:00",3738,0,19.14,93.5,0.892,192.5,0,-0.015,0
"2022-11-11 07:00:00",3739,0,18.82,94.6,0.574,178.2,0.261,0.004,0.184
"2022-11-11 08:00:00",3740,0,18.96,93.8,1.153,181.5,15.35,0.016,0.83
"2022-11-11 09:00:00",3741,0,20.2,86.9,2.027,217.5,217.7,0.133,1.465
"2022-11-11 10:00:00",3742,0,17.61,93,2.301,325.2,72.55,0.062,1.986
"2022-11-11 11:00:00",3743,2.032,11.26,96.9,3.583,5.848,72.64,0.04,2.336
"2022-11-11 12:00:00",3744,5.588,9.77,98.1,2.666,19.94,30.29,0.018,2.426
"2022-11-11 13:00:00",3745,4.572,8.71,98.8,3.034,9.15,65.26,0.03,2.273
"2022-11-11 14:00:00",3746,0.254,8.14,98.8,3.111,9.33,97.1,0.042,1.89
"2022-11-11 15:00:00",3747,0,7.781,98.1,3.089,9.51,45.84,0.021,1.317
"2022-11-11 16:00:00",3748,0,6.918,94.3,3.371,12.15,55.95,0.023,0.626
"2022-11-11 17:00:00",3749,0,6.864,89,2.992,12.29,48.85,-0.006,0.063
"2022-11-11 18:00:00",3750,0,6.549,82.7,3.149,15.92,11.07,0.013,0
"2022-11-11 19:00:00",3751,0,5.78,77.52,3.464,10.77,0.319,0.017,0
"2022-11-11 20:00:00",3752,0,5.472,74.91,3.202,13.81,0,0.019,0
"2022-11-11 21:00:00",3753,0,5.201,70.62,3.272,14.26,0,0.02,0
"2022-11-11 22:00:00",3754,0,5.039,65.66,3.53,19.86,0,0.025,0
"2022-11-11 23:00:00",3755,0,4.268,65.15,2.507,20.23,0,0.023,0
"2022-11-12 00:00:00",3756,0,3.953,66.66,2.699,17.56,0,0.023,0
"2022-11-12 01:00:00",3757,0,3.648,66.23,2.747,16.85,0,0.022,0
"2022-11-12 02:00:00",3758,0,3.241,68.25,2.65,17.09,0,0.02,0
"2022-11-12 03:00:00",3759,0,2.739,69.66,2.427,15.65,0,0.018,0
"2022-11-12 04:00:00",3760,0,2.255,71.11,2.182,13.26,0,0.016,0
"2022-11-12 05:00:00",3761,0,1.981,72.72,1.794,14.93,0,0.014,0
"2022-11-12 06:00:00",3762,0,1.286,77.73,1.756,14.16,0,0.011,0
"2022-11-12 07:00:00",3763,0,0.735,78.49,1.638,10.67,0.25,0.015,0.185
"2022-11-12 08:00:00",3764,0,1.096,67.46,2.101,12.19,90.8,0.046,0.886
"2022-11-12 09:00:00",3765,0,3.054,59.99,2.708,28.6,329.7,0.132,1.574
"2022-11-12 10:00:00",3766,0,4.62,57.48,2.45,34.43,539.1,0.215,2.103
"2022-11-12 11:00:00",3767,0,5.885,51.55,2.349,15.48,633.6,0.266,2.422
"2022-11-12 12:00:00",3768,0,8.07,44.5,2.33,16.24,713.5,0.326,2.501
"2022-11-12 13:00:00",3769,0,9.78,42.02,2.462,27.78,731.3,0.359,2.337
"2022-11-12 14:00:00",3770,0,11.05,39.29,2.309,29.23,678.5,0.352,1.94
"2022-11-12 15:00:00",3771,0,11.56,37.19,2.427,28.46,457.9,0.253,1.35
"2022-11-12 16:00:00",3772,0,11.39,37.46,2.288,27.34,165,0.114,0.638
"2022-11-12 17:00:00",3773,0,10.43,42.62,1.782,30.06,85.5,0.05,0.061
"2022-11-12 18:00:00",3774,0,8.62,52.23,0.516,24.34,11.21,-0.01,0
"2022-11-12 19:00:00",3775,0,7.023,53.2,0.269,10.7,0,-0.021,0
"2022-11-12 20:00:00",3776,0,5.661,60.84,0.066,359.6,0,-0.027,0
"2022-11-12 21:00:00",3777,0,4.329,76.51,0.019,267.1,0,-0.027,0
"2022-11-12 22:00:00",3778,0,2.59,86.2,0.01,261.2,0,-0.025,0
"2022-11-12 23:00:00",3779,0,0.728,90.1,0.003,189.5,0,-0.023,0
"2022-11-13 00:00:00",3780,0,0.611,86.3,0.04,338.4,0,-0.022,0
"2022-11-13 01:00:00",3781,0,0.725,89,0.035,262.8,0,-0.023,0
"2022-11-13 02:00:00",3782,0,-0.587,92,0.087,331.3,0,-0.021,0
"2022-11-13 03:00:00",3783,0,-0.944,92.3,0.067,317,0.028,-0.021,0
"2022-11-13 04:00:00",3784,0,-0.51,78.73,0.018,286.7,0,-0.022,0
"2022-11-13 05:00:00",3785,0,-0.134,85.5,0,0,0,-0.023,0
"2022-11-13 06:00:00",3786,0,-0.709,70.29,0.003,328.1,0,-0.022,0
"2022-11-13 07:00:00",3787,0,0.736,67.35,0,0,0.225,0.001,0.177
"2022-11-13 08:00:00",3788,0,2.775,62.57,0.17,162.4,79.33,0.035,0.875
"2022-11-13 09:00:00",3789,0,4.937,56.9,1.403,140,281.5,0.123,1.552
"2022-11-13 10:00:00",3790,0,6.869,39.4,2.533,140.6,471.3,0.224,2.091
"2022-11-13 11:00:00",3791,0,8.82,34.74,2.608,134.4,617,0.308,2.419
"2022-11-13 12:00:00",3792,0,10.69,29.2,2.669,127.7,698.9,0.369,2.508
"2022-11-13 13:00:00",3793,0,11.56,30.71,2.687,145.6,701.6,0.383,2.343
"2022-11-13 14:00:00",3794,0,12.72,28.99,2.458,155.1,661.1,0.374,1.941
"2022-11-13 15:00:00",3795,0,13.21,27.67,2.599,159.6,401.7,0.256,1.354
"2022-11-13 16:00:00",3796,0,13.12,27.1,2.294,159.4,237.9,0.164,0.636
"2022-11-13 17:00:00",3797,0,13.08,25.5,2.462,157.6,133.9,0.117,0.059
"2022-11-13 18:00:00",3798,0,11.63,30.78,2.198,162.6,20.93,0.044,0
"2022-11-13 19:00:00",3799,0,9.87,35.93,1.924,171.3,0,0.028,0
"2022-11-13 20:00:00",3800,0,8.66,42.07,1.329,172.6,0,0.012,0
"2022-11-13 21:00:00",3801,0,7.975,43.29,1.635,180.3,0,0.016,0
"2022-11-13 22:00:00",3802,0,7.047,49.84,1.339,183.5,0,0.008,0
"2022-11-13 23:00:00",3803,0,7.227,47.58,1.125,176.3,0,0.003,0
"2022-11-14 00:00:00",3804,0,8.04,51,1.446,171,0,0.009,0
"2022-11-14 01:00:00",3805,0,8.59,56.96,2.415,177.6,0,0.02,0
"2022-11-14 02:00:00",3806,0,8.96,65.59,2.573,174.1,0,0.016,0
"2022-11-14 03:00:00",3807,0,8.56,81.2,2.239,177.7,0,0.005,0
"2022-11-14 04:00:00",3808,0,8.02,93.6,1.882,173,0,-0.007,0
"2022-11-14 05:00:00",3809,0,7.451,96.9,1.881,164,0,-0.012,0
"2022-11-14 06:00:00",3810,0.254,7.421,97.9,2.295,170,0,-0.012,0
"2022-11-14 07:00:00",3811,0,7.377,98.5,2.82,169,0.364,0.003,0.166
"2022-11-14 08:00:00",3812,0,7.578,98.8,3.049,174,11.98,0.007,0.831
"2022-11-14 09:00:00",3813,0,7.959,99,2.004,169,33.04,0.016,1.491
"2022-11-14 10:00:00",3814,0,8.4,99.2,1.92,176.5,79.38,0.038,2.003
"2022-11-14 11:00:00",3815,0.508,9.02,99.4,0.903,357.7,65.06,0.034,2.311
"2022-11-14 12:00:00",3816,1.27,9.71,99.4,0.201,77.1,176.9,0.099,2.386
"2022-11-14 13:00:00",3817,0,11.15,99.2,0.408,38.59,236.7,0.127,2.216
"2022-11-14 14:00:00",3818,0,11.93,98.5,1.127,1.521,241.5,0.119,1.832
"2022-11-14 15:00:00",3819,0,15.33,74.11,0.459,47.36,415.8,0.211,1.26
"2022-11-14 16:00:00",3820,0,18.26,60.8,0.75,33.54,168.6,0.07,0.591
"2022-11-14 17:00:00",3821,0,19.03,35.85,1.769,22.74,83,0.059,0.057
"2022-11-14 18:00:00",3822,0,17.1,38,2.479,4.632,8.59,0.051,0
"2022-11-14 19:00:00",3823,0,14.82,40.61,2.359,2.352,0,0.038,0
"2022-11-14 20:00:00",3824,0,13.76,43.28,4.08,352.6,0,0.059,0
"2022-11-14 21:00:00",3825,0,12.05,49.5,3.754,352.3,0,0.046,0
"2022-11-14 22:00:00",3826,0,10.19,72.51,2.497,10,0,0.019,0
"2022-11-14 23:00:00",3827,0,7.641,80.3,3.534,12.38,0,0.008,0
"2022-11-15 00:00:00",3828,0,5.345,76.23,2.436,14.8,0,0,0
"2022-11-15 01:00:00",3829,0,3.827,79.9,2.449,11.69,0,0.002,0
"2022-11-15 02:00:00",3830,0,2.829,78.7,2.018,9.25,0,-0.002,0
"2022-11-15 03:00:00",3831,0,1.97,79.95,2.421,4.654,0,0.001,0
"2022-11-15 04:00:00",3832,0,1.004,82,2.881,1.103,0,0.002,0
"2022-11-15 05:00:00",3833,0,0.322,83.2,2.267,9.58,0,-0.002,0
"2022-11-15 06:00:00",3834,0,-0.199,82.7,1.827,1.481,0,-0.004,0
"2022-11-15 07:00:00",3835,0,-0.586,83.8,1.898,0.839,0.442,0.012,0.162
"2022-11-15 08:00:00",3836,0,-0.551,81.1,2.276,4.531,43.92,0.028,0.849
"2022-11-15 09:00:00",3837,0,0.418,75.86,2.803,358,169.3,0.067,1.53
"2022-11-15 10:00:00",3838,0,3.22,64.62,2.37,12.05,437.5,0.164,2.054
"2022-11-15 11:00:00",3839,0,4.917,61.21,2.635,21.79,424.3,0.184,2.374
"2022-11-15 12:00:00",3840,0,7.324,55.05,2.261,24.92,623.1,0.276,2.452
"2022-11-15 13:00:00",3841,0,7.894,55.93,2.188,31.52,519.3,0.243,2.29
"2022-11-15 14:00:00",3842,0,7.913,54.64,2.399,30.35,392.6,0.193,1.898
"2022-11-15 15:00:00",3843,0,7.517,59.21,2.108,37.9,290.3,0.139,1.315
"2022-11-15 16:00:00",3844,0,7.489,60.48,1.572,41.7,178.1,0.068,0.611
"2022-11-15 17:00:00",3845,0,7.114,63.97,1.264,52.82,68.7,0.01,0.056
"2022-11-15 18:00:00",3846,0,6.565,70.62,0.572,37.13,11.43,-0.005,0
"2022-11-15 19:00:00",3847,0,5.891,74.01,0.341,17.66,0,-0.013,0
"2022-11-15 20:00:00",3848,0,5.37,76.52,0.388,12.63,0,-0.012,0
"2022-11-15 21:00:00",3849,0,5.078,80.2,0.384,16.06,0,-0.012,0
"2022-11-15 22:00:00",3850,0,4.728,80.9,0.575,21.65,0,-0.01,0
"2022-11-15 23:00:00",3851,0,4.703,81.6,0.945,27.52,0,-0.006,0
"2022-11-16 00:00:00",3852,0,4.627,81.9,1.246,21.03,0,-0.004,0
"2022-11-16 01:00:00",3853,0,4.847,80.3,1.337,29.31,0,-0.002,0
"2022-11-16 02:00:00",3854,0,4.631,81.6,1.016,32.85,0,-0.005,0
"2022-11-16 03:00:00",3855,0,4.195,84.4,1.013,27.52,0,-0.006,0
"2022-11-16 04:00:00",3856,0,3.424,86.1,0.955,17.84,0,-0.007,0
"2022-11-16 05:00:00",3857,0,2.788,87.1,0.999,17.25,0,-0.007,0
"2022-11-16 06:00:00",3858,0,2.276,91.2,0.772,14.41,0,-0.009,0
"2022-11-16 07:00:00",3859,0,2.12,90,0.979,15.97,0.083,0.005,0.154
"2022-11-16 08:00:00",3860,0,2.479,90.6,0.233,18.06,25.62,0.013,0.825
"2022-11-16 09:00:00",3861,0,3.82,78.34,0.348,70.01,134.6,0.061,1.495
"2022-11-16 10:00:00",3862,0,5.961,59.48,2.265,93.8,290.3,0.139,2.028
"2022-11-16 11:00:00",3863,0,7.594,54.51,2.293,87.3,443.8,0.215,2.352
"2022-11-16 12:00:00",3864,0,9.33,49.19,2.446,88.8,652.3,0.313,2.44
"2022-11-16 13:00:00",3865,0,10,48.76,2.21,61.72,650.3,0.316,2.275
"2022-11-16 14:00:00",3866,0,10.63,44.26,2.316,60.35,646.5,0.324,1.888
"2022-11-16 15:00:00",3867,0,11.02,45.31,2.283,70.25,416,0.222,1.31
"2022-11-16 16:00:00",3868,0,11.05,43.81,2.188,76.86,188.1,0.112,0.607
"2022-11-16 17:00:00",3869,0,10.27,48.22,1.658,71.03,84.6,0.042,0.054
"2022-11-16 18:00:00",3870,0,8.35,52.82,0.786,54.93,10.48,-0.003,0
"2022-11-16 19:00:00",3871,0,6.359,56.75,0.095,34.16,0,-0.027,0
"2022-11-16 20:00:00",3872,0,5.705,58.85,0.353,353.4,0,-0.018,0
"2022-11-16 21:00:00",3873,0,5.116,68.06,0.094,338,0,-0.026,0
"2022-11-16 22:00:00",3874,0,3.771,84.9,0.013,258.4,0.169,-0.026,0
"2022-11-16 23:00:00",3875,0,3.75,89.7,0.065,8.03,0.769,-0.024,0
"2022-11-17 00:00:00",3876,0,3.607,90.4,0,0,0,-0.025,0
"2022-11-17 01:00:00",3877,0,3.426,90,0,0,0.108,-0.025,0
"2022-11-17 02:00:00",3878,0,3.418,86,0,0,0.255,-0.025,0
"2022-11-17 03:00:00",3879,0,3.589,88.5,0.098,16.68,0.008,-0.024,0
"2022-11-17 04:00:00",3880,0,3.686,91.2,0.124,14.04,0,-0.023,0
"2022-11-17 05:00:00",3881,0,3.897,91.2,0.001,156.3,0,-0.026,0
"2022-11-17 06:00:00",3882,0,4.301,77.75,0.088,198.2,0.192,-0.024,0
"2022-11-17 07:00:00",3883,0,5.597,74.25,0.937,311.3,0.316,0.016,0.147
"2022-11-17 08:00:00",3884,0,5.496,65.97,0.028,20.69,14.05,0.008,0.812
"2022-11-17 09:00:00",3885,0,6.873,61.58,0.085,8.23,80.5,0.044,1.483
"2022-11-17 10:00:00",3886,0,9.2,40.01,0.828,178.2,255.2,0.143,2.022
"2022-11-17 11:00:00",3887,0,11.61,33.3,2.002,180.5,533.6,0.301,2.357
"2022-11-17 12:00:00",3888,0,11.62,37.34,1.768,198.1,452.9,0.269,2.444
"2022-11-17 13:00:00",3889,0,11.39,34.14,1.415,203.2,303.4,0.198,2.285
"2022-11-17 14:00:00",3890,0,12.14,32.09,1.521,199.7,378.7,0.228,1.899
"2022-11-17 15:00:00",3891,0,12.16,32.04,1.574,183.8,237.2,0.16,1.313
"2022-11-17 16:00:00",3892,0,11.76,32.41,1.12,192.6,107.8,0.075,0.606
"2022-11-17 17:00:00",3893,0,11.45,32.21,0.566,180.1,48.11,-0.014,0.053
"2022-11-17 18:00:00",3894,0,10.5,41.7,0.069,162.4,10.6,-0.013,0
"2022-11-17 19:00:00",3895,0,9.69,46.25,0.138,194.8,0,-0.013,0
"2022-11-17 20:00:00",3896,0,9.73,45.25,1.523,184.5,0,0.024,0
"2022-11-17 21:00:00",3897,0,9.02,49.39,1.375,193.7,0,0.019,0
"2022-11-17 22:00:00",3898,0,8.98,50.71,1.29,196,0,0.016,0
"2022-11-17 23:00:00",3899,0,8.88,51.62,1.149,193,0,0.013,0
"2022-11-18 00:00:00",3900,0,8.71,54.24,1.45,186.9,0,0.017,0
"2022-11-18 01:00:00",3901,0,8.43,58.05,1.139,194,0,0.011,0
"2022-11-18 02:00:00",3902,0,7.978,58.56,0.815,193.2,0,0.004,0
"2022-11-18 03:00:00",3903,0,7.788,57.69,0.716,192.3,0,0.002,0
"2022-11-18 04:00:00",3904,0,7.576,59.8,0.253,185.9,0,-0.009,0
"2022-11-18 05:00:00",3905,0,7.349,66.96,0.008,196.6,0,-0.016,0
"2022-11-18 06:00:00",3906,0,7.151,64.67,0,187.9,0,-0.016,0
"2022-11-18 07:00:00",3907,0,7.199,64.39,0.221,174.2,0.219,0.006,0.14
"2022-11-18 08:00:00",3908,0,7.361,62.38,0.025,178.4,24.14,0.014,0.801
"2022-11-18 09:00:00",3909,0,8.68,56.21,0.831,170,99.3,0.073,1.473
"2022-11-18 10:00:00",3910,0,9.32,54.3,1.423,174.8,103,0.09,2
"2022-11-18 11:00:00",3911,0,9.81,51.35,1.969,162.9,178.4,0.138,2.322
"2022-11-18 12:00:00",3912,0,10.48,50.89,1.856,148.6,202.5,0.15,2.405
"2022-11-18 13:00:00",3913,0,10.62,55.8,1.729,153.6,260.3,0.167,2.244
"2022-11-18 14:00:00",3914,0,9.91,57.9,2.117,161.9,231.8,0.146,1.855
"2022-11-18 15:00:00",3915,0,9.38,60.68,2.15,146.1,131.4,0.101,1.282
"2022-11-18 16:00:00",3916,0,8.92,67.45,1.139,117,81.8,0.047,0.587
"2022-11-18 17:00:00",3917,0,8.83,63.98,1.217,118.2,38.41,-0.006,0.052
"2022-11-18 18:00:00",3918,0,8.55,61.96,0.927,92.9,3.737,0.013,0
"2022-11-18 19:00:00",3919,0,8.58,64.71,1.384,100.2,0,0.019,0
"2022-11-18 20:00:00",3920,0,7.946,70.21,1.622,146.1,0,0.017,0
"2022-11-18 21:00:00",3921,0,7.111,77.83,1.155,167.5,0,0.009,0
"2022-11-18 22:00:00",3922,0,6.501,83.2,0.72,164.8,0.339,0.004,0
"2022-11-18 23:00:00",3923,0.254,6.468,78.04,0.179,112.8,1.984,-0.001,0
"2022-11-19 00:00:00",3924,0,6.503,85.9,0.431,68.06,1.61,0.001,0
"2022-11-19 01:00:00",3925,0,5.688,88.8,1.28,68.83,0.894,0.003,0
"2022-11-19 02:00:00",3926,0,5.25,86.5,1.159,47.11,1.829,0.003,0
"2022-11-19 03:00:00",3927,0,4.49,86.5,1.51,40.44,1.646,0.005,0
"2022-11-19 04:00:00",3928,0,4.231,87,1.294,36.04,0.574,0.003,0
"2022-11-19 05:00:00",3929,0,3.661,87.8,1.989,38.14,0,0.005,0
"2022-11-19 06:00:00",3930,0,2.93,86.9,2.014,36.11,0,0.005,0
"2022-11-19 07:00:00",3931,0,2.441,91.6,1.601,37.49,0,0.009,0.134
"2022-11-19 08:00:00",3932,0,1.714,91.8,1.437,37.35,6.102,0.007,0.79
"2022-11-19 09:00:00",3933,0.254,1.52,94.2,1.474,38.32,30.85,0.017,1.463
"2022-11-19 10:00:00",3934,1.27,1.305,95.6,1.524,42.18,49.54,0.022,1.987
"2022-11-19 11:00:00",3935,2.54,1.209,96.8,1.311,39.13,38.86,0.017,2.308
"2022-11-19 12:00:00",3936,1.016,1.247,97.4,1.268,40.09,81.9,0.033,2.393
"2022-11-19 13:00:00",3937,0,1.311,97.9,1.635,28.27,104.4,0.04,2.237
"2022-11-19 14:00:00",3938,0,1.204,97.9,1.935,23.87,113.8,0.042,1.854
"2022-11-19 15:00:00",3939,0.254,1.278,98.2,1.686,25.24,58.43,0.023,1.279
"2022-11-19 16:00:00",3940,0,1.212,98.2,1.784,24.32,41.85,0.016,0.585
"2022-11-19 17:00:00",3941,0,1.217,98.2,1.454,23.7,18.41,-0.027,0.051
"2022-11-19 18:00:00",3942,0,1.107,98.1,1.461,23.56,3.515,0.001,0
"2022-11-19 19:00:00",3943,0,1.21,97.8,1.281,21.35,1.996,0.001,0
"2022-11-19 20:00:00",3944,0,1.117,96.6,1.275,18.76,1.999,0.001,0
"2022-11-19 21:00:00",3945,0,1.332,94.7,1.736,358.7,1.999,0.002,0
"2022-11-19 22:00:00",3946,0,1.594,92.6,1.741,351,1.999,0.004,0
"2022-11-19 23:00:00",3947,0,1.938,90.5,1.439,347,1.999,0.004,0
"2022-11-20 00:00:00",3948,0,2.14,90.2,1.072,355.3,1.999,0.004,0
"2022-11-20 01:00:00",3949,0,2.03,89.1,1.397,356.9,1.999,0.005,0
"2022-11-20 02:00:00",3950,0,1.949,87.4,1.483,354.1,1.968,0.006,0
"2022-11-20 03:00:00",3951,0,2.1,83.8,1.221,5.285,1.999,0.006,0
"2022-11-20 04:00:00",3952,0,2.27,83,0.737,26.01,1.999,0.005,0
"2022-11-20 05:00:00",3953,0,2.4,85.8,0.622,28.62,1.999,0.005,0
"2022-11-20 06:00:00",3954,0,2.268,84.8,0.681,28.18,1.999,0.005,0
"2022-11-20 07:00:00",3955,0,2.372,82.9,0.444,26.27,1.999,0.005,0.128
"2022-11-20 08:00:00",3956,0,2.335,85.4,0.319,21.56,15.36,0.01,0.78
"2022-11-20 09:00:00",3957,0.508,2.604,86.8,0.46,1.256,45.28,0.024,1.452
"2022-11-20 10:00:00",3958,0.762,2.393,91.5,0.453,11.64,83.9,0.039,1.973
"2022-11-20 11:00:00",3959,0,3.162,85.1,0.969,59.21,163.6,0.074,2.291
"2022-11-20 12:00:00",3960,0,4.407,76.25,1.093,91.6,228.6,0.105,2.38
"2022-11-20 13:00:00",3961,0,4.566,63.76,1.084,92.2,168.9,0.091,2.24
"2022-11-20 14:00:00",3962,0,4.97,66.87,0.169,74.38,146.8,0.073,1.857
"2022-11-20 15:00:00",3963,0,5.033,61.87,0.097,14.65,107.5,0.052,1.282
"2022-11-20 16:00:00",3964,0,5.088,65.98,0.354,79.78,75.22,0.03,0.585
"2022-11-20 17:00:00",3965,0,4.595,72.88,0.412,92.8,24.24,-0.029,0.05
"2022-11-20 18:00:00",3966,0,4.142,81.8,0.073,61.6,5.698,0.001,0
"2022-11-20 19:00:00",3967,0,3.778,85.5,0.112,63.48,0,0,0
"2022-11-20 20:00:00",3968,0,3.524,90.3,0.042,24.88,0.008,-0.001,0
"2022-11-20 21:00:00",3969,0.254,2.974,93.2,0.023,26.96,0.089,-0.001,0
"2022-11-20 22:00:00",3970,0,2.745,94.4,0.036,19.86,0.089,-0.001,0
"2022-11-20 23:00:00",3971,0,2.608,95.4,0,0,0.611,-0.001,0
"2022-11-21 00:00:00",3972,0,2.702,95.8,0,0,1.924,-0.001,0
"2022-11-21 01:00:00",3973,0,2.815,96.4,0,0,0.1,-0.001,0
"2022-11-21 02:00:00",3974,0.254,2.923,97,0.02,93.9,0.056,-0.001,0
